Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,season,league_name,league_id,team_name
Bruno Pereirinha,pt POR,"DF,MF",27.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Christian Vilches,cl CHI,DF,32.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Warleson,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Athletico Paranaense
Squad Total,,,24.8,38,418,3420.0,38.0,37.0,24.0,61.0,33.0,4.0,4.0,77.0,1.0,0.97,0.63,1.61,0.87,1.5,,2016,brasileirao,24,2016 Athletico Paranaense
Opponent Total,,,26.7,38,418,3420.0,38.0,32.0,19.0,51.0,27.0,5.0,6.0,79.0,3.0,0.84,0.5,1.34,0.71,1.21,,2016,brasileirao,24,2016 Athletico Paranaense
Fagner,br BRA,DF,26.0,33,33,2967.0,33.0,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches,2016,brasileirao,24,2016 Corinthians
Uendel,br BRA,DF,27.0,33,33,2816.0,31.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.06,0.1,0.16,0.06,0.16,Matches,2016,brasileirao,24,2016 Corinthians
Marquinhos Gabriel,br BRA,MF,25.0,34,32,2645.0,29.4,5.0,3.0,8.0,4.0,1.0,2.0,3.0,0.0,0.17,0.1,0.27,0.14,0.24,Matches,2016,brasileirao,24,2016 Corinthians
Fabián Balbuena,py PAR,DF,24.0,29,29,2537.0,28.2,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches,2016,brasileirao,24,2016 Corinthians
Giovanni Augusto,br BRA,MF,26.0,32,27,2233.0,24.8,3.0,4.0,7.0,2.0,1.0,1.0,5.0,1.0,0.12,0.16,0.28,0.08,0.24,Matches,2016,brasileirao,24,2016 Corinthians
Rodriguinho Marinho,br BRA,MF,27.0,29,26,2278.0,25.3,4.0,4.0,8.0,4.0,0.0,0.0,7.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,2016,brasileirao,24,2016 Corinthians
Ángel Romero,py PAR,"MF,FW",23.0,27,23,1976.0,22.0,5.0,6.0,11.0,5.0,0.0,0.0,4.0,0.0,0.23,0.27,0.5,0.23,0.5,Matches,2016,brasileirao,24,2016 Corinthians
Bruno Henrique,br BRA,MF,26.0,21,21,1853.0,20.6,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,2016,brasileirao,24,2016 Corinthians
Cássio,br BRA,GK,28.0,21,19,1785.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Walter,br BRA,GK,28.0,19,19,1590.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Guilherme,br BRA,"MF,FW",27.0,26,16,1481.0,16.5,6.0,4.0,10.0,6.0,0.0,0.0,6.0,1.0,0.36,0.24,0.61,0.36,0.61,Matches,2016,brasileirao,24,2016 Corinthians
Marlone,br BRA,MF,23.0,24,15,1395.0,15.5,6.0,2.0,8.0,5.0,1.0,1.0,1.0,0.0,0.39,0.13,0.52,0.32,0.45,Matches,2016,brasileirao,24,2016 Corinthians
Vilson,br BRA,DF,27.0,14,14,1260.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2016,brasileirao,24,2016 Corinthians
Yago,br BRA,DF,23.0,15,14,1235.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Guilherme Camacho,br BRA,MF,25.0,17,13,1141.0,12.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches,2016,brasileirao,24,2016 Corinthians
Cristian Baroni,br BRA,MF,32.0,14,12,938.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2016,brasileirao,24,2016 Corinthians
Pedro Henrique,br BRA,DF,20.0,13,11,1041.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Luciano,br BRA,FW,22.0,15,10,853.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,2016,brasileirao,24,2016 Corinthians
Elías,br BRA,MF,30.0,10,8,697.0,7.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.13,0.13,0.26,0.13,0.26,Matches,2016,brasileirao,24,2016 Corinthians
Lucca,br BRA,"FW,MF",25.0,21,7,853.0,9.5,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.32,0.11,0.42,0.32,0.42,Matches,2016,brasileirao,24,2016 Corinthians
Felipe,br BRA,DF,26.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Guilherme Arana,br BRA,DF,18.0,10,6,723.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
André,br BRA,FW,25.0,11,6,529.0,5.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.17,0.17,0.34,0.17,0.34,Matches,2016,brasileirao,24,2016 Corinthians
Willians,br BRA,MF,30.0,11,5,514.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Léo Príncipe,br BRA,DF,19.0,6,5,434.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.21,0.0,0.21,0.21,0.21,Matches,2016,brasileirao,24,2016 Corinthians
Gustavo,br BRA,"FW,MF",21.0,9,4,435.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2016,brasileirao,24,2016 Corinthians
Danilo,br BRA,FW,36.0,6,1,233.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches,2016,brasileirao,24,2016 Corinthians
Léo Santos,br BRA,DF,17.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Marciel,br BRA,MF,20.0,3,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Rildo,br BRA,"FW,MF",26.0,7,0,139.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.65,0.65,Matches,2016,brasileirao,24,2016 Corinthians
Caíque França,br BRA,GK,20.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Maycon,br BRA,MF,18.0,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Léo Jabá,br BRA,"FW,MF",17.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Jean,br BRA,MF,21.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Corinthians
Warian Ameixa,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Corinthians
Carlinhos,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Corinthians
Vinicius Del Amore,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Corinthians
Guilherme Mantuan,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Corinthians
Matheus Caldeira Vidotto de Oliveira,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Corinthians
Bruno Paulo,br BRA,"FW,MF",25.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Corinthians
Isaac Prado,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Corinthians
Squad Total,,,26.0,38,418,3420.0,38.0,47.0,40.0,87.0,44.0,3.0,4.0,83.0,5.0,1.24,1.05,2.29,1.16,2.21,,2016,brasileirao,24,2016 Corinthians
Opponent Total,,,27.0,38,418,3420.0,38.0,41.0,23.0,64.0,36.0,5.0,6.0,108.0,4.0,1.08,0.61,1.68,0.95,1.55,,2016,brasileirao,24,2016 Corinthians
Marcelo Grohe,br BRA,GK,29.0,28,28,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Douglas dos Santos,br BRA,"MF,FW",33.0,29,28,2334.0,25.9,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,0.15,0.15,0.31,0.15,0.31,Matches,2016,brasileirao,24,2016 Grêmio
Pedro Geromel,br BRA,DF,30.0,26,26,2309.0,25.7,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2016,brasileirao,24,2016 Grêmio
Marcelo Oliveira,br BRA,DF,28.0,26,26,2286.0,25.4,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2016,brasileirao,24,2016 Grêmio
Edílson Mendes,br BRA,DF,29.0,26,26,2282.0,25.4,1.0,2.0,3.0,1.0,0.0,0.0,9.0,2.0,0.04,0.08,0.12,0.04,0.12,Matches,2016,brasileirao,24,2016 Grêmio
Luan Vieira,br BRA,"FW,MF",22.0,25,25,2185.0,24.3,6.0,3.0,9.0,5.0,1.0,1.0,7.0,0.0,0.25,0.12,0.37,0.21,0.33,Matches,2016,brasileirao,24,2016 Grêmio
Walace,br BRA,MF,20.0,24,24,2075.0,23.1,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches,2016,brasileirao,24,2016 Grêmio
Jailson Siqueira,br BRA,MF,20.0,29,22,2092.0,23.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.09,0.04,0.13,0.09,0.13,Matches,2016,brasileirao,24,2016 Grêmio
Maicon Souza,br BRA,MF,30.0,21,20,1739.0,19.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2016,brasileirao,24,2016 Grêmio
Everton Soares,br BRA,"MF,FW",19.0,27,19,1745.0,19.4,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.15,0.1,0.26,0.15,0.26,Matches,2016,brasileirao,24,2016 Grêmio
Wallace Reis,br BRA,DF,28.0,18,17,1464.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Giuliano de Paula,br BRA,MF,25.0,15,15,1305.0,14.5,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.28,0.14,0.41,0.28,0.41,Matches,2016,brasileirao,24,2016 Grêmio
Pedro Rocha Neves,br BRA,MF,21.0,22,15,1255.0,13.9,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.22,0.14,0.36,0.22,0.36,Matches,2016,brasileirao,24,2016 Grêmio
Ramiro Benetti,br BRA,"MF,DF",22.0,22,15,1246.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.07,0.0,0.07,0.07,0.07,Matches,2016,brasileirao,24,2016 Grêmio
Miller Bolaños,ec ECU,"FW,MF",25.0,18,15,1244.0,13.8,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,2016,brasileirao,24,2016 Grêmio
Walter Kannemann,ar ARG,DF,24.0,13,11,1066.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Fred,br BRA,DF,30.0,11,11,880.0,9.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2016,brasileirao,24,2016 Grêmio
Wallace Oliveira,br BRA,DF,21.0,9,9,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Rafael Thyere,br BRA,DF,22.0,9,8,708.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Negueba,br BRA,MF,23.0,11,8,641.0,7.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.14,0.14,0.28,0.14,0.28,Matches,2016,brasileirao,24,2016 Grêmio
Henrique Almeida,br BRA,FW,24.0,17,8,615.0,6.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.15,0.15,0.29,0.15,0.29,Matches,2016,brasileirao,24,2016 Grêmio
Bruno Grassi,br BRA,GK,28.0,8,7,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Iago Sampaio Silva,br BRA,DF,20.0,7,7,630.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2016,brasileirao,24,2016 Grêmio
Kaio Mendes,br BRA,MF,20.0,10,6,495.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,2016,brasileirao,24,2016 Grêmio
Marcelo Hermes,br BRA,DF,20.0,9,5,611.0,6.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.29,0.15,0.44,0.29,0.44,Matches,2016,brasileirao,24,2016 Grêmio
Bobô,br BRA,FW,31.0,9,4,308.0,3.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.29,0.29,0.58,0.29,0.58,Matches,2016,brasileirao,24,2016 Grêmio
Guilherme,br BRA,MF,20.0,17,3,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Bressan,br BRA,DF,23.0,6,3,368.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.24,0.24,0.0,0.24,Matches,2016,brasileirao,24,2016 Grêmio
Léo Jardim,br BRA,GK,20.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Lincoln,br BRA,MF,17.0,10,2,307.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.29,0.29,0.0,0.29,Matches,2016,brasileirao,24,2016 Grêmio
Guilherme Amorim,br BRA,MF,22.0,3,2,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Matheus Batista,br BRA,FW,20.0,11,0,205.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches,2016,brasileirao,24,2016 Grêmio
Ty Sandows,za RSA,FW,20.0,4,0,105.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0.86,Matches,2016,brasileirao,24,2016 Grêmio
Léo Tilica,br BRA,"FW,MF",20.0,3,0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Arthur Melo,br BRA,MF,19.0,1,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Moisés Wolschick,br BRA,MF,21.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Edinho Campos,br BRA,MF,33.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Grêmio
Marcos De Almeida,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Denilson,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Renan Dida,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Douglas Friedrich,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Andrés Guerrero,co COL,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Lima,br BRA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Lucas Lovat,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Machado,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Jeferson Negueba,br BRA,FW,22.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Felipe Tontini,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Vitor,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Werley,br BRA,DF,27.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Grêmio
Squad Total,,,25.7,38,418,3420.0,38.0,40.0,27.0,67.0,39.0,1.0,1.0,95.0,6.0,1.05,0.71,1.76,1.03,1.74,,2016,brasileirao,24,2016 Grêmio
Opponent Total,,,26.8,38,418,3420.0,38.0,44.0,34.0,78.0,39.0,5.0,7.0,98.0,4.0,1.16,0.89,2.05,1.03,1.92,,2016,brasileirao,24,2016 Grêmio
Reinaldo,br BRA,DF,26.0,32,32,2880.0,32.0,2.0,5.0,7.0,2.0,0.0,0.0,8.0,0.0,0.06,0.16,0.22,0.06,0.22,Matches,2016,brasileirao,24,2016 Ponte Preta
João Vitor,br BRA,MF,27.0,32,32,2779.0,30.9,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2016,brasileirao,24,2016 Ponte Preta
Clayson,br BRA,MF,20.0,32,32,2445.0,27.2,3.0,3.0,6.0,3.0,0.0,0.0,8.0,2.0,0.11,0.11,0.22,0.11,0.22,Matches,2016,brasileirao,24,2016 Ponte Preta
Fábio Ferreira,br BRA,DF,31.0,30,29,2580.0,28.7,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2016,brasileirao,24,2016 Ponte Preta
Nino Paraíba,br BRA,DF,30.0,27,23,2180.0,24.2,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2016,brasileirao,24,2016 Ponte Preta
Douglas Grolli,br BRA,DF,26.0,23,21,1933.0,21.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2016,brasileirao,24,2016 Ponte Preta
William Pottker,br BRA,"FW,MF",22.0,31,19,1914.0,21.3,14.0,2.0,16.0,11.0,3.0,3.0,5.0,1.0,0.66,0.09,0.75,0.52,0.61,Matches,2016,brasileirao,24,2016 Ponte Preta
Aranha,br BRA,GK,35.0,19,19,1709.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2016,brasileirao,24,2016 Ponte Preta
Roger,br BRA,FW,31.0,26,19,1629.0,18.1,8.0,5.0,13.0,8.0,0.0,0.0,6.0,0.0,0.44,0.28,0.72,0.44,0.72,Matches,2016,brasileirao,24,2016 Ponte Preta
Wendel Geraldo,br BRA,MF,33.0,19,19,1357.0,15.1,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,0.27,0.07,0.33,0.27,0.33,Matches,2016,brasileirao,24,2016 Ponte Preta
Rhayner,br BRA,MF,25.0,23,18,1503.0,16.7,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,0.12,0.3,0.42,0.12,0.42,Matches,2016,brasileirao,24,2016 Ponte Preta
João Carlos,br BRA,GK,27.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Maycon,br BRA,MF,18.0,16,16,1251.0,13.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.07,0.14,0.22,0.07,0.22,Matches,2016,brasileirao,24,2016 Ponte Preta
Jeferson,br BRA,DF,19.0,20,15,1406.0,15.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches,2016,brasileirao,24,2016 Ponte Preta
Felipe Azevedo,br BRA,MF,29.0,19,15,1176.0,13.1,5.0,1.0,6.0,5.0,0.0,1.0,1.0,0.0,0.38,0.08,0.46,0.38,0.46,Matches,2016,brasileirao,24,2016 Ponte Preta
Matheus Jesus,br BRA,MF,18.0,24,14,1274.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Antonio Carlos,br BRA,DF,22.0,14,14,1215.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2016,brasileirao,24,2016 Ponte Preta
Kadu,br BRA,DF,29.0,12,12,1010.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Renê Júnior,br BRA,MF,26.0,11,10,759.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Thiago Galhardo,br BRA,MF,26.0,21,7,1029.0,11.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,2016,brasileirao,24,2016 Ponte Preta
Wellington Paulista,br BRA,"FW,MF",31.0,20,7,906.0,10.1,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.2,0.3,0.5,0.2,0.5,Matches,2016,brasileirao,24,2016 Ponte Preta
Ravanelli,br BRA,MF,18.0,14,7,693.0,7.7,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.13,0.26,0.39,0.13,0.39,Matches,2016,brasileirao,24,2016 Ponte Preta
Breno Lopes,br BRA,DF,25.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Cristian,br BRA,MF,36.0,9,6,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Abuda,br BRA,MF,27.0,7,3,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Matheus Inacio,br BRA,GK,23.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Elton,br BRA,MF,25.0,6,1,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Zé Roberto,br BRA,MF,22.0,5,1,151.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Giva,br BRA,MF,23.0,4,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
João Vittor Guima,br BRA,MF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Felipe Menezes,br BRA,MF,28.0,3,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Gilson,br BRA,DF,29.0,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Léo Cereja,br BRA,MF,18.0,3,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Tiago Alves,br BRA,DF,31.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
Ivan,br BRA,GK,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2016,brasileirao,24,2016 Ponte Preta
César,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Ponte Preta
Edinan,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Ponte Preta
Emerson,br BRA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Ponte Preta
Handerson,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2016,brasileirao,24,2016 Ponte Preta
