Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2014-07-20,16:00,Série A,Matchweek 11,Sun,Away,L,0,4,Internacional,,27633.0,,4-1-2-1-2◆,4-3-2-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-07-27,18:30,Série A,Matchweek 12,Sun,Home,W,1,0,Botafogo (RJ),,52378.0,,4-2-3-1,4-1-2-1-2,Wilton Sampaio,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-08-03,16:00,Série A,Matchweek 13,Sun,Away,L,0,1,Chapecoense,,12473.0,,4-2-3-1,4-4-2,Raphael Claus,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Home,W,1,0,Sport Recife,,42071.0,,4-2-3-1,4-3-3,Emerson De Almeida Ferreira,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-08-17,16:00,Série A,Matchweek 15,Sun,Away,W,1,0,Coritiba,,13521.0,,4-3-2-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-08-20,22:00,Série A,Matchweek 16,Wed,Home,W,2,1,Atlético Mineiro,,40892.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-08-24,16:00,Série A,Matchweek 17,Sun,Away,W,2,0,Criciúma,,14516.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-08-31,18:30,Série A,Matchweek 18,Sun,Away,W,2,1,Vitória,,14477.0,,4-4-1-1,4-2-3-1,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-09-06,18:30,Série A,Matchweek 19,Sat,Home,L,0,1,Grêmio,,59680.0,,4-2-2-2,4-1-4-1,André Luiz de Freitas Castro,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-09-10,22:00,Série A,Matchweek 20,Wed,Away,L,0,1,Goiás,,33278.0,,4-1-2-1-2◆,4-4-1-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-09-14,16:00,Série A,Matchweek 21,Sun,Home,W,1,0,Corinthians,,36905.0,,4-2-2-2,4-2-2-2,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-09-17,22:00,Série A,Matchweek 22,Wed,Away,D,2,2,Palmeiras,,19350.0,,4-2-2-2,4-2-2-2,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-09-21,16:00,Série A,Matchweek 23,Sun,Home,D,1,1,Fluminense,,41666.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-09-24,22:00,Série A,Matchweek 24,Wed,Away,D,2,2,São Paulo,,16571.0,,4-3-2-1,4-2-2-2,André Luiz de Freitas Castro,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Away,L,1,2,Bahia,,36826.0,,4-2-3-1,4-3-2-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Home,L,0,1,Santos,,43790.0,,4-3-2-1,4-3-2-1,Marielson Alves Silva,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-10-08,22:00,Série A,Matchweek 27,Wed,Away,W,2,1,Figueirense,,15727.0,,4-3-2-1,4-4-2,Flavio Rodrigues Guerra,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-10-12,16:00,Série A,Matchweek 28,Sun,Home,W,3,0,Cruzeiro,,42171.0,,4-2-2-2,4-3-2-1,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Away,L,1,2,Ath Paranaense,,18908.0,,4-2-3-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-10-22,19:30,Série A,Matchweek 30,Wed,Home,W,2,0,Internacional,,21855.0,,4-3-2-1,4-4-2,Thiago Duarte Peixoto,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-10-25,19:00,Série A,Matchweek 31,Sat,Away,L,1,2,Botafogo (RJ),,42391.0,,4-3-2-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-11-02,19:30,Série A,Matchweek 32,Sun,Home,W,3,0,Chapecoense,,31984.0,,4-3-3,4-3-3,Wilton Sampaio,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-11-09,16:00,Série A,Matchweek 33,Sun,Away,D,2,2,Sport Recife,,36615.0,,4-2-3-1,4-3-2-1,Elmo Alves Resende Cunha,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Home,W,3,2,Coritiba,,28250.0,,4-2-3-1,3-4-3,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-11-19,22:00,Série A,Matchweek 35,Wed,Away,L,0,4,Atlético Mineiro,,10123.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-11-23,16:00,Série A,Matchweek 36,Sun,Home,D,1,1,Criciúma,,30753.0,,4-3-3,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-11-29,19:00,Série A,Matchweek 37,Sat,Home,W,4,0,Vitória,,20057.0,,4-4-2,4-4-1-1,Elmo Alves Resende Cunha,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Grêmio,,13713.0,,4-3-1-2,4-3-2-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Flamengo,,,,,,
2014-04-20,18:30,Série A,Matchweek 1,Sun,Away,D,1,1,Santos,,7964.0,,4-2-3-1,4-2-3-1,Arilson Bispo da Anunciação,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-04-27,18:30,Série A,Matchweek 2,Sun,Home,W,2,1,Chapecoense,,12686.0,,4-2-3-1,4-3-3,Francisco de Assis de Almeida Filho,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-05-04,16:00,Série A,Matchweek 3,Sun,Away,L,1,2,Internacional,,17974.0,,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-05-11,18:30,Série A,Matchweek 4,Sun,Away,W,1,0,Coritiba,,10832.0,,4-2-2-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-05-21,21:00,Série A,Matchweek 6,Wed,Away,L,0,2,Cruzeiro,,13679.0,,4-2-2-2,4-2-3-1,Felipe Gomes da Silva,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-05-25,16:00,Série A,Matchweek 7,Sun,Home,L,1,4,Corinthians,,20718.0,,4-2-2-2,4-2-2-2,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-05-28,19:30,Série A,Matchweek 8,Wed,Home,D,0,0,Grêmio,,6893.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-05-31,21:00,Série A,Matchweek 9,Sat,Away,W,1,0,Vitória,,3152.0,,4-2-3-1,4-4-2,Paulo Henrique De Godoy Bezerra,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-06-04,21:00,Série A,Matchweek 5,Wed,Home,W,1,0,Bahia,,14177.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-07-16,19:30,Série A,Matchweek 10,Wed,Home,W,1,0,Botafogo (RJ),,18532.0,,4-4-1-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-07-20,18:30,Série A,Matchweek 11,Sun,Away,D,0,0,Goiás,,2430.0,,4-2-3-1,4-4-2,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-07-27,16:00,Série A,Matchweek 12,Sun,Home,W,2,1,Atlético Mineiro,,16579.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-08-03,16:00,Série A,Matchweek 13,Sun,Away,L,0,3,Figueirense,,5520.0,,4-2-3-1,4-4-2,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Away,L,0,1,Flamengo,,42071.0,,4-3-3,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-08-17,18:30,Série A,Matchweek 15,Sun,Home,D,1,1,Ath Paranaense,,13223.0,,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-08-20,19:30,Série A,Matchweek 16,Wed,Home,W,2,1,Palmeiras,,21802.0,,4-3-3,4-1-2-1-2,Heber Roberto Lopes,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-08-24,16:00,Série A,Matchweek 17,Sun,Away,L,0,4,Fluminense,,13919.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-08-28,22:00,Sudamericana,Second stage,Thu,Home,L,0,1,br Vitória,,,,,,Óscar Maldonado,Match Report,Leg 1 of 2,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-08-31,16:00,Série A,Matchweek 18,Sun,Home,W,2,0,Criciúma,,11968.0,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-03,22:00,Sudamericana,Second stage,Wed,Away,L,1,2,br Vitória,,,,,,Leandro Pedro Vuaden,Match Report,Leg 2 of 2; Vitória won,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-07,16:00,Série A,Matchweek 19,Sun,Away,L,0,2,São Paulo,,25072.0,,4-2-3-1,4-2-2-2,Braulio da Silva Machado,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-10,21:00,Série A,Matchweek 20,Wed,Home,W,3,1,Santos,,13862.0,,4-2-3-1,4-3-2-1,Grazianni Maciel Rocha,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-13,18:30,Série A,Matchweek 21,Sat,Away,L,1,3,Chapecoense,,4737.0,,4-2-3-1,4-4-2,Rodrigo Batista Raposo,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-17,21:00,Série A,Matchweek 22,Wed,Home,D,0,0,Internacional,,14581.0,,4-2-3-1,4-2-2-2,Felipe Gomes da Silva,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-21,16:00,Série A,Matchweek 23,Sun,Home,W,1,0,Coritiba,,13180.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-24,21:00,Série A,Matchweek 24,Wed,Away,L,0,1,Bahia,,13360.0,,4-2-3-1,4-4-1-1,Flavio Rodrigues Guerra,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-09-27,18:30,Série A,Matchweek 25,Sat,Home,D,0,0,Cruzeiro,,22248.0,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-10-04,18:30,Série A,Matchweek 26,Sat,Away,L,0,3,Corinthians,,29238.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-10-08,22:00,Série A,Matchweek 27,Wed,Away,L,0,2,Grêmio,,11659.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-10-12,18:30,Série A,Matchweek 28,Sun,Home,L,1,2,Vitória,,10895.0,,4-4-2,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-10-19,18:30,Série A,Matchweek 29,Sun,Away,D,1,1,Botafogo (RJ),,3059.0,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-10-22,21:30,Série A,Matchweek 30,Wed,Home,L,0,1,Goiás,,7780.0,,4-2-3-1,4-4-1-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-10-25,18:30,Série A,Matchweek 31,Sat,Away,L,2,3,Atlético Mineiro,,13115.0,,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-11-02,16:00,Série A,Matchweek 32,Sun,Home,W,1,0,Figueirense,,27779.0,,4-2-3-1,4-3-3,Alinor Silva da Paixao,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-11-09,16:00,Série A,Matchweek 33,Sun,Home,D,2,2,Flamengo,,36615.0,,4-3-2-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Away,W,1,0,Ath Paranaense,,14488.0,,4-3-3,4-2-3-1,Guilherme Ceretta de Lima,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-11-19,22:00,Série A,Matchweek 35,Wed,Away,W,2,0,Palmeiras,,35939.0,,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-11-23,16:00,Série A,Matchweek 36,Sun,Home,D,2,2,Fluminense,,29165.0,,4-3-3,4-2-3-1,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-11-29,19:30,Série A,Matchweek 37,Sat,Away,D,2,2,Criciúma,,2338.0,,4-3-3,4-2-3-1,Wagner Reway,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-12-07,16:00,Série A,Matchweek 38,Sun,Home,W,1,0,São Paulo,,33496.0,,4-3-3,4-2-2-2,Wagner Reway,Match Report,,2014,brasileirao,24,2014 Sport Recife,,,,,,
2014-04-20,18:30,Série A,Matchweek 1,Sun,Away,D,0,0,Flamengo,,19012.0,,4-1-2-1-2◆,4-1-2-1-2,Anderson Daronco,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-04-27,18:30,Série A,Matchweek 2,Sun,Home,W,1,0,Criciúma,,2090.0,,4-2-3-1,4-4-2,Renán Roberto de Souza,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-05-04,18:30,Série A,Matchweek 3,Sun,Away,W,1,0,Atlético Mineiro,,6029.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-05-10,18:30,Série A,Matchweek 4,Sat,Away,L,0,2,Palmeiras,,6454.0,,4-4-2,4-2-3-1,Felipe Gomes da Silva,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-05-14,22:00,Série A,Matchweek 5,Wed,Home,W,2,0,Botafogo (RJ),,9737.0,,4-2-2-2,4-2-2-2,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-05-22,19:30,Série A,Matchweek 6,Thu,Home,D,2,2,Santos,,6190.0,,4-4-2,4-2-3-1,Igor Junior Benevenuto,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-05-25,16:00,Série A,Matchweek 7,Sun,Away,W,1,0,Figueirense,,4729.0,,4-2-3-1,4-1-2-1-2,Nielson Nogueira Dias,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-05-28,21:00,Série A,Matchweek 8,Wed,Home,D,0,0,Vitória,,4267.0,,4-2-3-1,4-1-2-1-2,Jean Pierre Goncalves Lima,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-05-31,18:30,Série A,Matchweek 9,Sat,Away,L,0,3,Coritiba,,3127.0,,4-4-1-1,4-1-2-1-2,Pablo Dos Santos Alves,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-07-16,19:30,Série A,Matchweek 10,Wed,Away,D,0,0,Grêmio,,24449.0,,4-5-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-07-20,18:30,Série A,Matchweek 11,Sun,Home,D,0,0,Sport Recife,,2430.0,,4-4-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-07-27,16:00,Série A,Matchweek 12,Sun,Home,W,2,1,São Paulo,,12845.0,,4-1-2-1-2◆,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-08-03,18:30,Série A,Matchweek 13,Sun,Away,L,0,2,Fluminense,,40075.0,,4-1-2-1-2◆,4-2-3-1,Heber Roberto Lopes,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-08-09,18:30,Série A,Matchweek 14,Sat,Away,L,0,1,Bahia,,8085.0,,4-1-2-1-2◆,4-3-2-1,Paulo Henrique De Godoy Bezerra,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-08-16,18:30,Série A,Matchweek 15,Sat,Home,L,0,1,Internacional,,4256.0,,4-1-2-1-2◆,4-3-2-1,Emerson De Almeida Ferreira,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-08-21,19:30,Série A,Matchweek 16,Thu,Away,L,2,5,Corinthians,,26486.0,,4-2-2-2,4-2-2-2,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-08-24,18:30,Série A,Matchweek 17,Sun,Home,L,0,1,Cruzeiro,,5163.0,,5-3-2,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-08-28,18:00,Sudamericana,Second stage,Thu,Away,L,1,2,br Fluminense,,,,,,Enrique Cáceres,Match Report,Leg 1 of 2,2014,brasileirao,24,2014 Goiás,,,,,,
2014-08-31,18:30,Série A,Matchweek 18,Sun,Home,W,3,1,Ath Paranaense,,1544.0,,4-4-2,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-03,22:00,Sudamericana,Second stage,Wed,Home,W,1,0,br Fluminense,,,,,,Francisco Carlos do Nascimento,Match Report,Leg 2 of 2; Goiás won,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-06,21:00,Série A,Matchweek 19,Sat,Away,D,0,0,Chapecoense,,2005.0,,4-4-2,4-4-2,Paulo Henrique Schleinch Vollkopf,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-10,22:00,Série A,Matchweek 20,Wed,Home,W,1,0,Flamengo,,33278.0,,4-4-1-1,4-1-2-1-2,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-14,18:30,Série A,Matchweek 21,Sun,Away,L,0,1,Criciúma,,7915.0,,4-2-3-1,4-2-3-1,Alinor Silva da Paixao,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-18,19:30,Série A,Matchweek 22,Thu,Home,L,2,3,Atlético Mineiro,,3441.0,,4-1-2-1-2◆,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-21,18:30,Série A,Matchweek 23,Sun,Home,W,6,0,Palmeiras,,7845.0,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-25,19:30,Série A,Matchweek 24,Thu,Away,L,0,1,Botafogo (RJ),,7056.0,,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-09-28,18:30,Série A,Matchweek 25,Sun,Away,L,0,2,Santos,,9694.0,,4-3-3,4-2-3-1,Heber Roberto Lopes,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-01,20:00,Sudamericana,Round of 16,Wed,Away,L,0,1,ec CS Emelec,,,,,,Óscar Maldonado,Match Report,Leg 1 of 2,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-04,21:00,Série A,Matchweek 26,Sat,Home,W,1,0,Figueirense,,2306.0,,4-2-2-2,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-08,21:00,Série A,Matchweek 27,Wed,Away,D,2,2,Vitória,,8422.0,,4-4-2,4-1-2-1-2,Péricles Bassols Pegado Cortez,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-11,18:30,Série A,Matchweek 28,Sat,Home,W,3,0,Coritiba,,1392.0,,4-4-2,4-2-2-2,Flavio Rodrigues Guerra,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-15,22:00,Sudamericana,Round of 16,Wed,Home,W,1 (5),0 (6),ec CS Emelec,,,,,,Wilmar Roldán,Match Report,Leg 2 of 2; CS Emelec won; CS Emelec won on penalty kicks following extra time,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-18,18:30,Série A,Matchweek 29,Sat,Home,D,0,0,Grêmio,,3044.0,,4-4-1-1,4-2-3-1,Marielson Alves Silva,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-22,21:30,Série A,Matchweek 30,Wed,Away,W,1,0,Sport Recife,,7780.0,,4-4-1-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-10-27,20:30,Série A,Matchweek 31,Mon,Away,L,0,3,São Paulo,,31907.0,,4-2-3-1,4-2-2-2,Braulio da Silva Machado,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-11-01,19:30,Série A,Matchweek 32,Sat,Home,L,0,2,Fluminense,,3985.0,,4-4-2,4-2-2-2,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-11-09,19:30,Série A,Matchweek 33,Sun,Home,W,3,0,Bahia,,2187.0,,4-3-2-1,4-4-2,Raphael Claus,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Away,L,0,1,Internacional,,20786.0,,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-11-19,20:00,Série A,Matchweek 35,Wed,Home,L,0,1,Corinthians,,24431.0,,4-2-3-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-11-23,17:00,Série A,Matchweek 36,Sun,Away,L,1,2,Cruzeiro,,56769.0,,4-1-2-1-2◆,4-2-3-1,Paulo Henrique De Godoy Bezerra,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-11-30,19:30,Série A,Matchweek 37,Sun,Away,L,0,1,Ath Paranaense,,12807.0,,4-4-2,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Home,W,4,2,Chapecoense,,1768.0,,4-2-3-1,4-2-2-2,Flavio Feijo de Omena,Match Report,,2014,brasileirao,24,2014 Goiás,,,,,,
2014-04-19,18:30,Série A,Matchweek 1,Sat,Away,L,0,3,Fluminense,,35020.0,,4-3-3,4-2-2-2,Ricardo Marques Ribeiro,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-04-27,18:30,Série A,Matchweek 2,Sun,Home,L,0,2,Bahia,,777.0,,4-3-2-1,4-2-3-1,Sandro Ricci,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-05-04,16:00,Série A,Matchweek 3,Sun,Away,L,0,1,Criciúma,,10216.0,,4-4-1-1,4-1-2-1-2,Braulio da Silva Machado,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-05-11,18:30,Série A,Matchweek 4,Sun,Home,L,0,2,Santos,,7806.0,,4-3-3,4-3-2-1,Francisco Carlos do Nascimento,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-05-18,16:00,Série A,Matchweek 5,Sun,Away,W,1,0,Corinthians,,36123.0,,4-4-2,4-4-2,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-05-22,19:30,Série A,Matchweek 6,Thu,Away,L,0,1,Palmeiras,,10870.0,,4-1-2-1-2◆,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-05-25,16:00,Série A,Matchweek 7,Sun,Home,L,0,1,Goiás,,4729.0,,4-1-2-1-2◆,4-2-3-1,Nielson Nogueira Dias,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-05-29,19:30,Série A,Matchweek 8,Thu,Away,D,1,1,Flamengo,,4577.0,,4-1-2-1-2◆,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-06-01,18:30,Série A,Matchweek 9,Sun,Home,L,1,3,Ath Paranaense,,4608.0,,4-4-2,4-2-2-2,Raphael Claus,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-07-16,19:30,Série A,Matchweek 10,Wed,Away,W,2,0,Coritiba,,10383.0,,4-4-2,4-3-2-1,Charles Hebert Cavalcante Ferreira,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-07-19,18:30,Série A,Matchweek 11,Sat,Home,L,0,1,Grêmio,,6461.0,,4-2-2-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-07-26,18:30,Série A,Matchweek 12,Sat,Away,L,0,5,Cruzeiro,,21190.0,,4-1-2-1-2◆,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-08-03,16:00,Série A,Matchweek 13,Sun,Home,W,3,0,Sport Recife,,5520.0,,4-4-2,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-08-10,18:30,Série A,Matchweek 14,Sun,Away,W,1,0,Chapecoense,,7431.0,,4-1-2-1-2◆,4-4-2,Igor Junior Benevenuto,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
2014-08-17,18:30,Série A,Matchweek 15,Sun,Home,D,2,2,Atlético Mineiro,,7196.0,,4-1-2-1-2◆,4-2-3-1,Felipe Gomes da Silva,Match Report,,2014,brasileirao,24,2014 Figueirense,,,,,,
