Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,season,league_name,league_id,team_name
Rafael Longuine,br BRA,"FW,MF",24.0,12,6,639.0,7.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.28,0.14,0.42,0.28,0.42,Matches,2015,brasileirao,24,2015 Santos
Nilson,br BRA,FW,23.0,13,5,545.0,6.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.17,0.17,0.33,0.17,0.33,Matches,2015,brasileirao,24,2015 Santos
Leandrinho,br BRA,MF,21.0,6,4,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Robinho,br BRA,"FW,MF",31.0,4,4,354.0,3.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.51,0.25,0.76,0.51,0.76,Matches,2015,brasileirao,24,2015 Santos
Cristian Ledesma,it ITA,MF,32.0,4,3,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Neto Berola,br BRA,"FW,MF",27.0,19,2,539.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,2015,brasileirao,24,2015 Santos
Leandro,br BRA,"FW,MF",21.0,14,2,285.0,3.2,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.32,0.63,0.95,0.32,0.95,Matches,2015,brasileirao,24,2015 Santos
Serginho,br BRA,"FW,MF",19.0,10,2,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Elano,br BRA,MF,33.0,5,2,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Edwin Valencia,co COL,"DF,MF",29.0,2,2,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Marquinhos,br BRA,MF,25.0,5,1,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Caju,br BRA,DF,19.0,4,1,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Léo Cittadini,br BRA,MF,20.0,6,1,151.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Leonardo José Aparecido Moura,br BRA,DF,28.0,3,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Alison,br BRA,MF,21.0,3,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Vitor Bueno,br BRA,"FW,MF",20.0,4,0,77.0,0.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.17,2.34,3.51,1.17,3.51,Matches,2015,brasileirao,24,2015 Santos
Fernando Medeiros,br BRA,MF,18.0,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Cicinho,bg BUL,"DF,MF",26.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Santos
Diego Cardoso,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
Lucas Crispim,br BRA,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
Diogo Vitor da Cruz,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
Crystian,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
Gabriel Gasparotto,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
João Paulo,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
Wesley Pionteck Souza,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
Lucas Veríssimo,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Santos
Squad Total,,,25.5,38,418,3420.0,38.0,58.0,40.0,98.0,54.0,4.0,8.0,87.0,9.0,1.53,1.05,2.58,1.42,2.47,,2015,brasileirao,24,2015 Santos
Opponent Total,,,26.5,38,418,3420.0,38.0,40.0,26.0,66.0,35.0,5.0,5.0,109.0,7.0,1.05,0.68,1.74,0.92,1.61,,2015,brasileirao,24,2015 Santos
Fábio,br BRA,GK,34.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Manoel,br BRA,DF,24.0,36,36,3240.0,36.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.03,0.06,0.08,0.03,0.08,Matches,2015,brasileirao,24,2015 Cruzeiro
Henrique Pacheco Lima,br BRA,MF,29.0,31,31,2613.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2015,brasileirao,24,2015 Cruzeiro
Willians,br BRA,MF,29.0,29,29,2502.0,27.8,2.0,2.0,4.0,1.0,1.0,1.0,14.0,2.0,0.07,0.07,0.14,0.04,0.11,Matches,2015,brasileirao,24,2015 Cruzeiro
Willian,br BRA,"FW,MF",28.0,30,27,2387.0,26.5,11.0,5.0,16.0,11.0,0.0,1.0,7.0,0.0,0.41,0.19,0.6,0.41,0.6,Matches,2015,brasileirao,24,2015 Cruzeiro
Fabrício,br BRA,"DF,MF",28.0,25,23,2113.0,23.5,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.04,0.04,0.09,0.04,0.09,Matches,2015,brasileirao,24,2015 Cruzeiro
Bruno Rodrigo,br BRA,DF,29.0,22,22,1853.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Ceará,br BRA,DF,34.0,19,18,1488.0,16.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches,2015,brasileirao,24,2015 Cruzeiro
Charles Fernando Basílio da Silva,br BRA,MF,29.0,25,17,1539.0,17.1,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.18,0.06,0.23,0.18,0.23,Matches,2015,brasileirao,24,2015 Cruzeiro
Ariel Cabral,ar ARG,MF,27.0,18,17,1458.0,16.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2015,brasileirao,24,2015 Cruzeiro
Paulo André,br BRA,DF,31.0,17,15,1428.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Giorgian De Arrascaeta,uy URU,"FW,MF",20.0,23,14,1364.0,15.2,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,0.26,0.07,0.33,0.26,0.33,Matches,2015,brasileirao,24,2015 Cruzeiro
Alisson,br BRA,"FW,MF",21.0,17,13,1181.0,13.1,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.23,0.23,0.46,0.23,0.46,Matches,2015,brasileirao,24,2015 Cruzeiro
Marquinhos,br BRA,"DF,FW",25.0,23,13,1134.0,12.6,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.08,0.4,0.48,0.08,0.48,Matches,2015,brasileirao,24,2015 Cruzeiro
Mayke,br BRA,"DF,MF",22.0,17,13,1118.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Leandro Damião,br BRA,FW,25.0,23,12,1177.0,13.1,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,0.31,0.15,0.46,0.31,0.46,Matches,2015,brasileirao,24,2015 Cruzeiro
Marcos Vinícius,br BRA,MF,20.0,20,12,1069.0,11.9,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.25,0.08,0.34,0.25,0.34,Matches,2015,brasileirao,24,2015 Cruzeiro
Pará,br BRA,DF,19.0,11,11,939.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2015,brasileirao,24,2015 Cruzeiro
Allano,br BRA,"FW,MF",19.0,16,11,915.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2015,brasileirao,24,2015 Cruzeiro
Marinho,br BRA,"FW,MF",24.0,12,8,711.0,7.9,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2015,brasileirao,24,2015 Cruzeiro
Vinícius Araújo,br BRA,FW,21.0,12,8,566.0,6.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.32,0.16,0.48,0.32,0.48,Matches,2015,brasileirao,24,2015 Cruzeiro
Eugenio Mena,cl CHI,"DF,MF",26.0,6,6,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Fabiano Leismann,br BRA,DF,23.0,12,4,550.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,2015,brasileirao,24,2015 Cruzeiro
Gabriel Xavier,br BRA,"FW,MF",21.0,12,4,502.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,2015,brasileirao,24,2015 Cruzeiro
Diederrick Joel,cm CMR,FW,21.0,11,4,440.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2015,brasileirao,24,2015 Cruzeiro
Léo,br BRA,DF,27.0,5,4,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Henrique Dourado,br BRA,FW,25.0,5,3,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Rafael Pires,br BRA,GK,25.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Willian Farias,br BRA,MF,25.0,3,2,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Eurico,br BRA,MF,20.0,3,1,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Douglas Grolli,br BRA,DF,25.0,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Bruno Ramires,br BRA,"DF,MF",20.0,3,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Neílton,br BRA,"FW,MF",20.0,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Júlio Baptista,br BRA,"FW,MF",33.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Uillian Correia,br BRA,MF,25.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Judivan,br BRA,"FW,MF",19.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Duvier Riascos,co COL,FW,28.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Cruzeiro
Dedé,br BRA,DF,26.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Cruzeiro
Elisson,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Cruzeiro
Alex Flávio Santos Luz,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Cruzeiro
Felipe Seymour,cl CHI,MF,27.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Cruzeiro
Bruno Viana,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Cruzeiro
Squad Total,,,27.1,38,418,3420.0,38.0,41.0,29.0,70.0,40.0,1.0,3.0,96.0,5.0,1.08,0.76,1.84,1.05,1.82,,2015,brasileirao,24,2015 Cruzeiro
Opponent Total,,,26.1,38,418,3420.0,38.0,35.0,24.0,59.0,34.0,1.0,1.0,93.0,4.0,0.92,0.63,1.55,0.89,1.53,,2015,brasileirao,24,2015 Cruzeiro
Fernando Prass,br BRA,GK,36.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Vitor Hugo,br BRA,"DF,MF",23.0,30,29,2584.0,28.7,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,0.14,0.03,0.17,0.14,0.17,Matches,2015,brasileirao,24,2015 Palmeiras
Rafael Marques,br BRA,FW,31.0,32,28,2379.0,26.4,7.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,0.26,0.11,0.38,0.26,0.38,Matches,2015,brasileirao,24,2015 Palmeiras
Lucas Marques,br BRA,DF,26.0,28,28,2373.0,26.4,2.0,3.0,5.0,2.0,0.0,0.0,10.0,0.0,0.08,0.11,0.19,0.08,0.19,Matches,2015,brasileirao,24,2015 Palmeiras
Egídio Pereira Júnior,br BRA,DF,28.0,30,28,2313.0,25.7,1.0,5.0,6.0,1.0,0.0,0.0,9.0,0.0,0.04,0.19,0.23,0.04,0.23,Matches,2015,brasileirao,24,2015 Palmeiras
Dudu,br BRA,"FW,MF",23.0,28,26,2230.0,24.8,10.0,8.0,18.0,10.0,0.0,0.0,6.0,0.0,0.4,0.32,0.73,0.4,0.73,Matches,2015,brasileirao,24,2015 Palmeiras
Robinho,br BRA,MF,27.0,25,23,1959.0,21.8,3.0,5.0,8.0,3.0,0.0,0.0,4.0,1.0,0.14,0.23,0.37,0.14,0.37,Matches,2015,brasileirao,24,2015 Palmeiras
Zé Roberto,br BRA,"DF,MF",40.0,26,22,1956.0,21.7,2.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.09,0.18,0.28,0.05,0.23,Matches,2015,brasileirao,24,2015 Palmeiras
Arouca,br BRA,"DF,MF",28.0,22,21,1734.0,19.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2015,brasileirao,24,2015 Palmeiras
Victor Ramos Ferreira,br BRA,DF,25.0,17,17,1529.0,17.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.12,0.06,0.18,0.12,0.18,Matches,2015,brasileirao,24,2015 Palmeiras
Jackson de Souza,br BRA,DF,24.0,17,16,1438.0,16.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,0.19,0.0,0.19,0.19,0.19,Matches,2015,brasileirao,24,2015 Palmeiras
Gabriel,br BRA,MF,22.0,16,16,1306.0,14.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2015,brasileirao,24,2015 Palmeiras
Gabriel Jesus,br BRA,"FW,MF",17.0,20,12,1304.0,14.5,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,0.28,0.21,0.48,0.28,0.48,Matches,2015,brasileirao,24,2015 Palmeiras
Leandro Almeida Silva,br BRA,DF,27.0,13,12,1081.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Thiago dos Santos,br BRA,"DF,MF",25.0,13,12,1072.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Alecsandro,br BRA,FW,33.0,18,11,1000.0,11.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches,2015,brasileirao,24,2015 Palmeiras
Leandro Pereira,br BRA,FW,23.0,11,11,744.0,8.3,6.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.73,0.0,0.73,0.73,0.73,Matches,2015,brasileirao,24,2015 Palmeiras
Amaral,br BRA,MF,28.0,15,9,833.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
João Pedro,br BRA,DF,18.0,11,7,790.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Lucas Barrios,py PAR,FW,30.0,13,7,652.0,7.2,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.69,0.14,0.83,0.69,0.83,Matches,2015,brasileirao,24,2015 Palmeiras
Andrei Girotto,br BRA,"DF,MF",22.0,12,7,545.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,2015,brasileirao,24,2015 Palmeiras
Kelvin,br BRA,"FW,MF",21.0,16,6,818.0,9.1,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches,2015,brasileirao,24,2015 Palmeiras
Jonatan Cristaldo,ar ARG,FW,25.0,22,5,788.0,8.8,6.0,1.0,7.0,6.0,0.0,0.0,0.0,1.0,0.69,0.11,0.8,0.69,0.8,Matches,2015,brasileirao,24,2015 Palmeiras
Agustín Allione,ar ARG,MF,20.0,12,5,448.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,2015,brasileirao,24,2015 Palmeiras
João Paulo,br BRA,DF,28.0,6,4,402.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,2015,brasileirao,24,2015 Palmeiras
Matheus Sales,br BRA,MF,19.0,4,4,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Pablo Mouche,ar ARG,"FW,MF",27.0,5,4,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Jorge Valdivia,cl CHI,MF,31.0,4,3,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Nathan Cardoso,br BRA,DF,19.0,3,3,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Cleiton Xavier,br BRA,MF,31.0,10,2,307.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches,2015,brasileirao,24,2015 Palmeiras
Fábio Szymonek,br BRA,GK,24.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Lucas Taylor,br BRA,"DF,MF",19.0,3,1,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Ayrton Ganino,br BRA,DF,29.0,3,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Juninho,br BRA,MF,19.0,2,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Fernando Tobio,ar ARG,DF,25.0,1,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Alan Patrick,br BRA,MF,23.0,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Fellype Gabriel,br BRA,"FW,MF",29.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Jobson,br BRA,MF,19.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Leandro,br BRA,"FW,MF",21.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Palmeiras
Francisco Arancibia,cl CHI,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Aranha,br BRA,GK,34.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Daniel,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Jailson,br BRA,GK,33.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Kauê,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Maikon Leite,br BRA,"FW,MF",26.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Victor Luis,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Ryder Matos,br BRA,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Julen Sandy,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Augusto Silva,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Vinicius Silvestre,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Wellington,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,2015,brasileirao,24,2015 Palmeiras
Squad Total,,,27.6,38,418,3420.0,38.0,59.0,46.0,105.0,58.0,1.0,1.0,92.0,5.0,1.55,1.21,2.76,1.53,2.74,,2015,brasileirao,24,2015 Palmeiras
Opponent Total,,,26.5,38,418,3420.0,38.0,49.0,36.0,85.0,45.0,4.0,6.0,115.0,5.0,1.29,0.95,2.24,1.18,2.13,,2015,brasileirao,24,2015 Palmeiras
Wéverton,br BRA,GK,27.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Eduardo,br BRA,DF,28.0,34,33,2820.0,31.3,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Otávio,br BRA,MF,20.0,32,32,2826.0,31.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Kadu,br BRA,"DF,MF",28.0,31,31,2672.0,29.7,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Walter,br BRA,FW,25.0,32,27,2543.0,28.3,9.0,4.0,13.0,7.0,2.0,2.0,4.0,2.0,0.32,0.14,0.46,0.25,0.39,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Nikão,br BRA,"FW,MF",22.0,31,27,2214.0,24.6,4.0,7.0,11.0,3.0,1.0,1.0,6.0,0.0,0.16,0.28,0.45,0.12,0.41,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Hernani,br BRA,MF,20.0,30,25,2231.0,24.8,3.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,0.12,0.0,0.12,0.12,0.12,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Marcos Guilherme,br BRA,"FW,MF",19.0,26,25,2091.0,23.2,4.0,4.0,8.0,4.0,0.0,0.0,4.0,2.0,0.17,0.17,0.34,0.17,0.34,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Christian Vilches,cl CHI,DF,31.0,21,21,1890.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Sidcley,br BRA,"DF,MF",21.0,24,21,1833.0,20.4,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches,2015,brasileirao,24,2015 Athletico Paranaense
Gustavo,br BRA,DF,32.0,14,13,1242.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2015,brasileirao,24,2015 Athletico Paranaense
