Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Renzo Saravia,ar ARG,DF,31-128,23,18,1605.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.9,1.3,40.0,124.0,67.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches,2024,brasileirao,24,Atlético Mineiro
Hulk,br BRA,FW,38-089,18,17,1453.0,16.1,10.0,4.0,14.0,6.0,4.0,4.0,5.0,1.0,8.3,5.1,1.6,6.7,29.0,50.0,105.0,0.62,0.25,0.87,0.37,0.62,0.51,0.1,0.61,0.32,0.42,Matches,2024,brasileirao,24,Atlético Mineiro
Otávio,br BRA,MF,30-171,18,17,1432.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,17.0,73.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2024,brasileirao,24,Atlético Mineiro
Alan Franco,ec ECU,MF,26-062,19,15,1361.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.8,2.8,3.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.19,0.07,0.19,Matches,2024,brasileirao,24,Atlético Mineiro
Igor Gomes,br BRA,MF,25-219,17,14,1098.0,12.2,1.0,3.0,4.0,0.0,1.0,1.0,5.0,0.0,2.1,1.3,1.1,2.4,17.0,69.0,54.0,0.08,0.25,0.33,0.0,0.25,0.17,0.09,0.26,0.11,0.2,Matches,2024,brasileirao,24,Atlético Mineiro
Fausto Vera,ar ARG,MF,24-210,13,12,1040.0,11.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.2,1.6,14.0,56.0,19.0,0.17,0.0,0.17,0.17,0.17,0.13,0.01,0.14,0.13,0.14,Matches,2024,brasileirao,24,Atlético Mineiro
Carlos Eduardo,br BRA,"FW,MF",20-151,20,12,1008.0,11.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.9,1.9,0.1,2.1,13.0,16.0,65.0,0.27,0.0,0.27,0.27,0.27,0.17,0.01,0.18,0.17,0.18,Matches,2024,brasileirao,24,Atlético Mineiro
Guilherme Arana,br BRA,DF,27-191,14,11,1122.0,12.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.9,1.5,40.0,84.0,106.0,0.08,0.08,0.16,0.08,0.16,0.04,0.07,0.12,0.04,0.12,Matches,2024,brasileirao,24,Atlético Mineiro
Matheus Mendes,br BRA,GK,25-226,12,11,997.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Atlético Mineiro
Federico Zaracho,ar ARG,MF,26-226,13,10,724.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,5.0,25.0,30.0,0.25,0.0,0.25,0.25,0.25,0.09,0.07,0.16,0.09,0.16,Matches,2024,brasileirao,24,Atlético Mineiro
Júnior Alonso,py PAR,DF,31-256,9,9,776.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.3,15.0,42.0,5.0,0.12,0.0,0.12,0.12,0.12,0.03,0.0,0.03,0.03,0.03,Matches,2024,brasileirao,24,Atlético Mineiro
Brahian Palacios,co COL,"DF,FW",21-333,17,7,696.0,7.7,2.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,2.2,1.4,0.6,2.0,35.0,20.0,90.0,0.26,0.39,0.65,0.13,0.52,0.28,0.08,0.36,0.18,0.26,Matches,2024,brasileirao,24,Atlético Mineiro
Igor Rabello,br BRA,DF,29-177,11,7,647.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.0,0.2,2.0,13.0,0.0,0.0,0.14,0.14,0.0,0.14,0.03,0.0,0.03,0.03,0.03,Matches,2024,brasileirao,24,Atlético Mineiro
Rubens,br BRA,"DF,MF",23-123,11,7,614.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.1,1.5,8.0,16.0,33.0,0.0,0.15,0.15,0.0,0.15,0.06,0.16,0.22,0.06,0.22,Matches,2024,brasileirao,24,Atlético Mineiro
Bernard,br BRA,"MF,FW",32-044,10,7,576.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.2,1.6,20.0,38.0,56.0,0.0,0.0,0.0,0.0,0.0,0.07,0.19,0.25,0.07,0.25,Matches,2024,brasileirao,24,Atlético Mineiro
Lyanco,br BRA,DF,27-264,8,6,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.1,0.2,7.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,2024,brasileirao,24,Atlético Mineiro
Deyverson,br BRA,FW,33-167,9,6,543.0,6.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,1.9,1.0,0.6,1.7,2.0,7.0,28.0,0.33,0.17,0.5,0.33,0.5,0.31,0.1,0.41,0.17,0.28,Matches,2024,brasileirao,24,Atlético Mineiro
Mariano,br BRA,DF,38-121,9,6,516.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,5.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,2024,brasileirao,24,Atlético Mineiro
Eduardo Vargas,cl CHI,"FW,MF",34-337,17,5,581.0,6.5,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,3.2,3.2,0.7,3.9,10.0,28.0,53.0,0.93,0.15,1.08,0.93,1.08,0.5,0.11,0.61,0.5,0.61,Matches,2024,brasileirao,24,Atlético Mineiro
Alisson,br BRA,"DF,FW",19-031,12,5,558.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.6,24.0,25.0,65.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.26,0.19,0.26,Matches,2024,brasileirao,24,Atlético Mineiro
Rômulo,br BRA,DF,20-265,8,5,495.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.5,0.5,0.6,1.1,8.0,34.0,4.0,0.18,0.0,0.18,0.18,0.18,0.09,0.1,0.19,0.09,0.19,Matches,2024,brasileirao,24,Atlético Mineiro
Paulo Vitor,br BRA,MF,20-057,9,4,374.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2024,brasileirao,24,Atlético Mineiro
Mauricio Lemos,uy URU,DF,28-299,6,4,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches,2024,brasileirao,24,Atlético Mineiro
Jemerson,br BRA,DF,32-059,3,3,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Atlético Mineiro
Pedrinho,br BRA,"MF,DF",26-192,8,1,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,5.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.22,0.05,0.22,Matches,2024,brasileirao,24,Atlético Mineiro
Alan Kardec,br BRA,"FW,DF",35-284,13,1,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.16,0.18,0.34,0.16,0.34,Matches,2024,brasileirao,24,Atlético Mineiro
Robert Conceição,br BRA,"MF,DF",21-094,3,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.95,0.75,1.7,0.95,1.7,Matches,2024,brasileirao,24,Atlético Mineiro
Caio Maia,br BRA,FW,19-204,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.68,0.68,Matches,2024,brasileirao,24,Atlético Mineiro
Isaac,br BRA,FW,20-210,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.62,0.62,0.62,Matches,2024,brasileirao,24,Atlético Mineiro
Victor Hugo,br BRA,MF,19-346,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Atlético Mineiro
Gabriel Átila,br BRA,GK,21-274,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Atlético Mineiro
Gabriel Delfim,br BRA,GK,22-104,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Atlético Mineiro
Squad Total,,,28.7,29,319,2610.0,29.0,41.0,21.0,62.0,32.0,9.0,10.0,84.0,9.0,36.8,28.9,21.0,49.9,483.0,1264.0,1257.0,1.41,0.72,2.14,1.1,1.83,1.27,0.72,1.99,1.0,1.72,,2024,brasileirao,24,Atlético Mineiro
Opponent Total,,,28.9,29,319,2610.0,29.0,42.0,26.0,68.0,38.0,4.0,5.0,79.0,5.0,33.7,29.7,22.4,52.1,365.0,915.0,905.0,1.45,0.9,2.34,1.31,2.21,1.16,0.77,1.93,1.02,1.8,,2024,brasileirao,24,Atlético Mineiro
Léo Jardim,br BRA,GK,29-216,29,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Vasco da Gama
Pablo Vegetti,ar ARG,FW,36-007,27,26,2337.0,26.0,9.0,1.0,10.0,9.0,0.0,2.0,5.0,0.0,10.5,9.0,1.9,10.8,8.0,28.0,98.0,0.35,0.04,0.39,0.35,0.39,0.41,0.07,0.48,0.34,0.42,Matches,2024,brasileirao,24,Vasco da Gama
Lucas Piton,br BRA,DF,24-013,24,24,2075.0,23.1,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,3.1,3.4,50.0,77.0,113.0,0.04,0.17,0.22,0.04,0.22,0.01,0.14,0.15,0.01,0.15,Matches,2024,brasileirao,24,Vasco da Gama
Maicon,br BRA,DF,36-038,26,23,2065.0,22.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.1,3.0,63.0,2.0,0.04,0.0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05,Matches,2024,brasileirao,24,Vasco da Gama
Paulo Henrique,br BRA,DF,28-089,28,23,2015.0,22.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,1.3,3.1,49.0,71.0,83.0,0.04,0.0,0.04,0.04,0.04,0.08,0.06,0.14,0.08,0.14,Matches,2024,brasileirao,24,Vasco da Gama
Léo Pelé,br BRA,DF,28-230,22,22,1980.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.7,1.8,18.0,58.0,2.0,0.0,0.05,0.05,0.0,0.05,0.05,0.03,0.08,0.05,0.08,Matches,2024,brasileirao,24,Vasco da Gama
David,br BRA,FW,29-005,23,20,1588.0,17.6,4.0,3.0,7.0,4.0,0.0,0.0,7.0,1.0,1.8,1.8,1.9,3.8,41.0,48.0,127.0,0.23,0.17,0.4,0.23,0.4,0.1,0.11,0.21,0.1,0.21,Matches,2024,brasileirao,24,Vasco da Gama
Hugo Moura,br BRA,MF,26-293,22,20,1535.0,17.1,0.0,4.0,4.0,0.0,0.0,0.0,5.0,1.0,1.2,1.2,0.9,2.1,15.0,88.0,21.0,0.0,0.23,0.23,0.0,0.23,0.07,0.05,0.12,0.07,0.12,Matches,2024,brasileirao,24,Vasco da Gama
Mateus Cocão,br BRA,MF,22-218,24,17,1486.0,16.5,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.6,0.6,0.2,0.8,11.0,87.0,20.0,0.12,0.06,0.18,0.12,0.18,0.03,0.01,0.05,0.03,0.05,Matches,2024,brasileirao,24,Vasco da Gama
Adson,br BRA,FW,24-016,20,14,1224.0,13.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,2.6,4.1,42.0,72.0,80.0,0.15,0.07,0.22,0.15,0.22,0.11,0.19,0.3,0.11,0.3,Matches,2024,brasileirao,24,Vasco da Gama
Juan Sforza,ar ARG,MF,22-251,22,12,1196.0,13.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.1,0.8,7.0,63.0,10.0,0.08,0.0,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06,Matches,2024,brasileirao,24,Vasco da Gama
João Victor,br BRA,DF,26-097,15,12,1104.0,12.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.2,0.2,0.6,0.8,21.0,43.0,9.0,0.08,0.0,0.08,0.08,0.08,0.02,0.05,0.07,0.02,0.07,Matches,2024,brasileirao,24,Vasco da Gama
Dimitri Payet,fr FRA,"MF,FW",37-207,15,12,880.0,9.8,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,1.9,2.8,14.0,77.0,57.0,0.1,0.31,0.41,0.1,0.41,0.09,0.19,0.29,0.09,0.29,Matches,2024,brasileirao,24,Vasco da Gama
Pablo Galdames Millán,cl CHI,MF,27-297,13,9,786.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.4,0.5,6.0,55.0,18.0,0.0,0.11,0.11,0.0,0.11,0.02,0.05,0.06,0.02,0.06,Matches,2024,brasileirao,24,Vasco da Gama
Rossi,br BRA,"FW,MF",31-183,11,9,507.0,5.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8,0.9,7.0,11.0,45.0,0.0,0.18,0.18,0.0,0.18,0.0,0.15,0.15,0.0,0.15,Matches,2024,brasileirao,24,Vasco da Gama
Emerson Rodríguez,co COL,FW,24-058,10,6,530.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.4,0.9,25.0,10.0,66.0,0.17,0.0,0.17,0.17,0.17,0.09,0.07,0.16,0.09,0.16,Matches,2024,brasileirao,24,Vasco da Gama
Rayan Vitor,br BRA,"FW,MF",18-080,19,5,642.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,1.3,1.3,2.6,13.0,12.0,41.0,0.14,0.0,0.14,0.14,0.14,0.19,0.19,0.38,0.19,0.37,Matches,2024,brasileirao,24,Vasco da Gama
José Luis Rodríguez Bebanz,uy URU,DF,27-222,14,5,554.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,1.4,12.0,26.0,49.0,0.0,0.16,0.16,0.0,0.16,0.04,0.19,0.23,0.04,0.23,Matches,2024,brasileirao,24,Vasco da Gama
Victor Luis,br BRA,DF,31-121,9,5,397.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.4,0.4,0.4,0.7,7.0,15.0,16.0,0.23,0.23,0.45,0.23,0.45,0.08,0.08,0.16,0.08,0.16,Matches,2024,brasileirao,24,Vasco da Gama
João Pedro,br BRA,MF,19-186,10,4,432.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,4.0,20.0,14.0,0.0,0.21,0.21,0.0,0.21,0.05,0.04,0.1,0.05,0.1,Matches,2024,brasileirao,24,Vasco da Gama
Zé Gabriel,br BRA,MF,25-275,14,3,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.0,0.9,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,2024,brasileirao,24,Vasco da Gama
Philippe Coutinho,br BRA,MF,32-132,8,3,306.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,1.9,11.0,17.0,16.0,0.29,0.0,0.29,0.29,0.29,0.43,0.13,0.57,0.43,0.57,Matches,2024,brasileirao,24,Vasco da Gama
Bruno Praxedes,br BRA,MF,22-257,6,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6,6.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches,2024,brasileirao,24,Vasco da Gama
Guilherme Estrella,br BRA,MF,19-183,3,3,146.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,3.0,4.0,7.0,0.62,0.0,0.62,0.62,0.62,0.24,0.02,0.26,0.24,0.26,Matches,2024,brasileirao,24,Vasco da Gama
Robert Rojas,py PAR,DF,28-175,5,2,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Vasco da Gama
Gary Medel,cl CHI,DF,37-080,2,2,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Vasco da Gama
Leandrinho,br BRA,"DF,FW",19-219,12,1,294.0,3.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,6.0,15.0,0.31,0.31,0.61,0.31,0.61,0.03,0.01,0.04,0.03,0.04,Matches,2024,brasileirao,24,Vasco da Gama
Jean Meneses,cl CHI,"FW,MF",31-220,4,1,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,2024,brasileirao,24,Vasco da Gama
Clayton,br BRA,FW,25-285,6,1,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches,2024,brasileirao,24,Vasco da Gama
Gabriel Souza,br BRA,FW,19-291,2,1,91.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,1.0,8.0,0.99,0.0,0.99,0.99,0.99,0.21,0.0,0.21,0.21,0.21,Matches,2024,brasileirao,24,Vasco da Gama
Josef de Souza,br BRA,MF,35-254,4,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2024,brasileirao,24,Vasco da Gama
Maxime Dominguez,ch SUI,"FW,MF",28-264,2,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches,2024,brasileirao,24,Vasco da Gama
Erick Marcus,br BRA,"FW,MF",20-235,6,0,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.26,0.1,0.26,Matches,2024,brasileirao,24,Vasco da Gama
Lyncon,br BRA,DF,19-168,1,0,45.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.34,0.0,0.34,0.34,0.34,Matches,2024,brasileirao,24,Vasco da Gama
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",29-199,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2024,brasileirao,24,Vasco da Gama
Alex Teixeira,br BRA,FW,34-290,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2024,brasileirao,24,Vasco da Gama
Bruno Lopes,br BRA,FW,17-089,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Vasco da Gama
Lucas Eduardo,br BRA,MF,20-283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Vasco da Gama
Luiz Gustavo,br BRA,DF,18-193,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Vasco da Gama
Keiller,br BRA,GK,27-359,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Vasco da Gama
Patrick de Lucca,br BRA,MF,24-234,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Vasco da Gama
Pablo,br BRA,GK,21-254,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024,brasileirao,24,Vasco da Gama
Squad Total,,,28.2,29,319,2610.0,29.0,31.0,24.0,55.0,31.0,0.0,2.0,73.0,6.0,28.1,26.5,21.2,47.7,394.0,999.0,993.0,1.07,0.83,1.9,1.07,1.9,0.97,0.73,1.7,0.91,1.64,,2024,brasileirao,24,Vasco da Gama
Opponent Total,,,28.5,29,319,2610.0,29.0,41.0,34.0,75.0,41.0,0.0,0.0,55.0,2.0,39.3,39.3,30.0,69.3,536.0,1265.0,1254.0,1.41,1.17,2.59,1.41,2.59,1.36,1.03,2.39,1.36,2.39,,2024,brasileirao,24,Vasco da Gama
Marcelo Hermes,br BRA,"DF,MF",29-264,28,28,2485.0,27.6,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,1.9,3.4,36.0,104.0,111.0,0.07,0.14,0.22,0.07,0.22,0.05,0.07,0.12,0.05,0.12,Matches,2024,brasileirao,24,Criciúma
Gustavo,br BRA,GK,31-226,27,27,2402.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,brasileirao,24,Criciúma
Rodrigo Fagundes,br BRA,DF,37-226,25,25,2250.0,25.0,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.1,1.1,1.0,2.2,15.0,89.0,3.0,0.08,0.04,0.12,0.08,0.12,0.05,0.04,0.09,0.05,0.09,Matches,2024,brasileirao,24,Criciúma
Barreto,br BRA,MF,28-317,23,22,1779.0,19.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,2.4,2.4,0.6,3.0,15.0,77.0,30.0,0.1,0.05,0.15,0.1,0.15,0.12,0.03,0.15,0.12,0.15,Matches,2024,brasileirao,24,Criciúma
Yannick Bolasie,cd COD,FW,35-151,26,21,1828.0,20.3,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,6.7,6.7,1.1,7.8,56.0,42.0,131.0,0.3,0.2,0.49,0.3,0.49,0.33,0.05,0.38,0.33,0.38,Matches,2024,brasileirao,24,Criciúma
Claudinho,br BRA,DF,24-028,29,19,1798.0,20.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,3.3,4.4,38.0,96.0,92.0,0.1,0.15,0.25,0.1,0.25,0.05,0.17,0.22,0.05,0.22,Matches,2024,brasileirao,24,Criciúma
Newton,br BRA,MF,24-224,23,19,1679.0,18.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,1.0,2.3,27.0,58.0,48.0,0.05,0.05,0.11,0.05,0.11,0.07,0.05,0.12,0.07,0.12,Matches,2024,brasileirao,24,Criciúma
Fellipe Mateus,br BRA,"MF,FW",33-253,24,16,1535.0,17.1,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,0.9,2.5,15.0,56.0,94.0,0.18,0.0,0.18,0.18,0.18,0.1,0.05,0.15,0.1,0.15,Matches,2024,brasileirao,24,Criciúma
Tobias Figueiredo,pt POR,DF,30-263,18,16,1452.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,0.0,0.3,1.0,37.0,1.0,0.06,0.0,0.06,0.06,0.06,0.02,0.0,0.02,0.02,0.02,Matches,2024,brasileirao,24,Criciúma
Arthur,br BRA,FW,32-129,27,15,1425.0,15.8,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,4.8,4.8,1.5,6.3,9.0,23.0,76.0,0.32,0.06,0.38,0.32,0.38,0.3,0.1,0.4,0.3,0.4,Matches,2024,brasileirao,24,Criciúma
Matheusinho,br BRA,MF,26-254,21,15,1271.0,14.1,5.0,3.0,8.0,5.0,0.0,0.0,3.0,0.0,3.8,3.8,1.9,5.7,17.0,76.0,94.0,0.35,0.21,0.57,0.35,0.57,0.27,0.14,0.41,0.27,0.41,Matches,2024,brasileirao,24,Criciúma
Miguel Trauco,pe PER,DF,32-058,19,14,1205.0,13.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.3,0.3,0.5,0.8,2.0,71.0,12.0,0.15,0.0,0.15,0.15,0.15,0.02,0.04,0.06,0.02,0.06,Matches,2024,brasileirao,24,Criciúma
Higor Meritão,br BRA,MF,30-121,17,13,1040.0,11.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,0.1,1.4,10.0,52.0,13.0,0.17,0.0,0.17,0.17,0.17,0.11,0.01,0.12,0.11,0.12,Matches,2024,brasileirao,24,Criciúma
