Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2016-10-01,11:00,Série A,Matchweek 28,Sat,Home,W,3,1,Sport Recife,61.0,7801.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Fluminense,19.0,8.0,42.1,0.16,0.38,
2016-10-05,21:00,Série A,Matchweek 29,Wed,Away,L,1,2,Santos,50.0,5253.0,,4-3-3,4-2-3-1,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 Fluminense,16.0,5.0,31.3,0.06,0.2,
2016-10-13,21:00,Série A,Matchweek 30,Thu,Home,L,1,2,Flamengo,58.0,11166.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Fluminense,10.0,4.0,40.0,0.1,0.25,
2016-10-17,20:00,Série A,Matchweek 31,Mon,Home,L,1,2,São Paulo,44.0,6664.0,,4-2-3-1,4-2-3-1,Nielson Nogueira Dias,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,5.0,41.7,0.0,0.0,
2016-10-23,18:30,Série A,Matchweek 32,Sun,Away,D,1,1,Coritiba,48.0,9819.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Fluminense,14.0,3.0,21.4,0.07,0.33,
2016-10-28,19:30,Série A,Matchweek 33,Fri,Home,D,2,2,Vitória,58.0,20005.0,,4-2-3-1,4-3-3,Nielson Nogueira Dias,Match Report,,2016,brasileirao,24,2016 Fluminense,16.0,7.0,43.8,0.06,0.14,
2016-11-06,17:00,Série A,Matchweek 34,Sun,Away,L,2,4,Cruzeiro,54.0,7735.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Fluminense,12.0,4.0,33.3,0.08,0.25,
2016-11-15,17:00,Série A,Matchweek 35,Tue,Home,D,1,1,Ath Paranaense,49.0,43691.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Fluminense,16.0,5.0,31.3,0.06,0.2,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Away,L,0,1,Ponte Preta,65.0,4981.0,,4-2-3-1,4-1-4-1,Marielson Alves Silva,Match Report,,2016,brasileirao,24,2016 Fluminense,8.0,3.0,37.5,0.0,0.0,
2016-11-27,19:30,Série A,Matchweek 37,Sun,Away,L,0,1,Figueirense,58.0,1842.0,,4-2-3-1,3-4-3,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Fluminense,5.0,1.0,20.0,0.0,0.0,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Internacional,54.0,3377.0,,4-4-1-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 Fluminense,15.0,6.0,40.0,0.07,0.17,
2016-05-14,16:00,Série A,Matchweek 1,Sat,Away,L,0,1,Flamengo,44.0,9382.0,,4-2-3-1,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Sport Recife,1.0,1.0,100.0,0.0,0.0,
2016-05-22,18:30,Série A,Matchweek 2,Sun,Home,D,1,1,Botafogo (RJ),56.0,5218.0,,4-2-3-1,4-4-2,Vinicius Furlan,Match Report,,2016,brasileirao,24,2016 Sport Recife,14.0,8.0,57.1,0.07,0.13,
2016-05-26,16:00,Série A,Matchweek 3,Thu,Away,L,0,1,Internacional,49.0,24840.0,,4-2-3-1,4-3-2-1,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 Sport Recife,10.0,1.0,10.0,0.0,0.0,
2016-05-29,11:00,Série A,Matchweek 4,Sun,Home,L,0,2,Corinthians,56.0,14645.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Sport Recife,12.0,2.0,16.7,0.0,0.0,
2016-06-01,21:00,Série A,Matchweek 5,Wed,Away,W,1,0,Santa Cruz,49.0,16951.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Sport Recife,16.0,7.0,43.8,0.06,0.14,
2016-06-05,16:00,Série A,Matchweek 6,Sun,Home,D,4,4,Atlético Mineiro,51.0,14170.0,,4-2-3-1,4-2-3-1,Rodrigo Nunes de Sá,Match Report,,2016,brasileirao,24,2016 Sport Recife,12.0,5.0,41.7,0.33,0.8,
2016-06-12,11:00,Série A,Matchweek 7,Sun,Away,L,2,3,Coritiba,46.0,8221.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2016,brasileirao,24,2016 Sport Recife,10.0,8.0,80.0,0.2,0.25,
2016-06-15,21:00,Série A,Matchweek 8,Wed,Away,L,0,2,Santos,40.0,4937.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Sport Recife,12.0,5.0,41.7,0.0,0.0,
2016-06-19,16:00,Série A,Matchweek 9,Sun,Home,W,2,1,Fluminense,35.0,8065.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Sport Recife,10.0,4.0,40.0,0.2,0.5,
2016-06-23,21:00,Série A,Matchweek 10,Thu,Away,D,0,0,São Paulo,38.0,11145.0,,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Sport Recife,8.0,2.0,25.0,0.0,0.0,
2016-06-26,18:30,Série A,Matchweek 11,Sun,Home,W,5,1,Chapecoense,57.0,38921.0,,4-2-3-1,4-3-2-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Sport Recife,15.0,9.0,60.0,0.33,0.56,
2016-06-29,19:30,Série A,Matchweek 12,Wed,Away,L,2,3,Vitória,35.0,5840.0,,4-2-3-1,5-4-1,Leonardo Garcia Cavaleiro,Match Report,,2016,brasileirao,24,2016 Sport Recife,8.0,3.0,37.5,0.25,0.67,
2016-07-04,20:00,Série A,Matchweek 13,Mon,Home,L,1,3,Palmeiras,60.0,26719.0,,4-2-3-1,4-3-3,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Sport Recife,17.0,5.0,29.4,0.06,0.2,
2016-07-09,21:00,Série A,Matchweek 14,Sat,Away,L,1,2,Ponte Preta,61.0,3086.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 Sport Recife,9.0,2.0,22.2,0.11,0.5,
2016-07-17,18:30,Série A,Matchweek 15,Sun,Home,W,4,2,Grêmio,46.0,10891.0,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2016,brasileirao,24,2016 Sport Recife,14.0,5.0,35.7,0.21,0.6,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Away,W,2,1,Cruzeiro,40.0,18861.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Sport Recife,8.0,5.0,62.5,0.25,0.4,
2016-07-30,18:30,Série A,Matchweek 17,Sat,Home,W,2,0,Ath Paranaense,49.0,20624.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Sport Recife,10.0,5.0,50.0,0.1,0.2,
2016-08-03,19:30,Série A,Matchweek 18,Wed,Home,D,1,1,América (MG),71.0,20987.0,,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 Sport Recife,12.0,6.0,50.0,0.08,0.17,
2016-08-07,18:30,Série A,Matchweek 19,Sun,Away,D,1,1,Figueirense,59.0,5075.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2016,brasileirao,24,2016 Sport Recife,17.0,7.0,41.2,0.0,0.0,
2016-08-13,16:00,Série A,Matchweek 20,Sat,Home,W,1,0,Flamengo,38.0,25019.0,,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Sport Recife,13.0,4.0,30.8,0.08,0.25,
2016-08-20,21:00,Série A,Matchweek 21,Sat,Away,L,0,3,Botafogo (RJ),56.0,4771.0,,4-2-3-1,4-3-2-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Sport Recife,15.0,2.0,13.3,0.0,0.0,
2016-08-24,21:45,Sudamericana,Second stage,Wed,Away,D,0,0,br Santa Cruz,,5517.0,,,,Julio Bascuñán,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Sport Recife,,,,,,
2016-08-28,18:30,Série A,Matchweek 22,Sun,Home,D,1,1,Internacional,62.0,5288.0,,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2016,brasileirao,24,2016 Sport Recife,11.0,3.0,27.3,0.09,0.33,
2016-08-31,21:45,Sudamericana,Second stage,Wed,Home,L,0,1,br Santa Cruz,,6570.0,,,,Diego Haro,Match Report,Leg 2 of 2; Santa Cruz won,2016,brasileirao,24,2016 Sport Recife,,,,,,
2016-09-08,19:30,Série A,Matchweek 23,Thu,Away,L,0,3,Corinthians,49.0,24360.0,,4-2-3-1,4-1-4-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 Sport Recife,17.0,3.0,17.6,0.0,0.0,
2016-09-11,16:00,Série A,Matchweek 24,Sun,Home,W,5,3,Santa Cruz,63.0,11688.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Sport Recife,17.0,10.0,58.8,0.29,0.5,
2016-09-15,19:30,Série A,Matchweek 25,Thu,Away,L,0,1,Atlético Mineiro,38.0,11389.0,,4-2-3-1,4-4-2,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Sport Recife,6.0,1.0,16.7,0.0,0.0,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Home,L,0,1,Coritiba,66.0,6455.0,,4-2-3-1,4-1-4-1,Marielson Alves Silva,Match Report,,2016,brasileirao,24,2016 Sport Recife,17.0,6.0,35.3,0.0,0.0,
2016-09-24,18:30,Série A,Matchweek 27,Sat,Home,W,1,0,Santos,40.0,7934.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Sport Recife,12.0,6.0,50.0,0.08,0.17,
2016-10-01,11:00,Série A,Matchweek 28,Sat,Away,L,1,3,Fluminense,40.0,7801.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Sport Recife,13.0,5.0,38.5,0.0,0.0,
2016-10-05,21:45,Série A,Matchweek 29,Wed,Home,D,1,1,São Paulo,46.0,10301.0,,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Sport Recife,11.0,6.0,54.5,0.09,0.17,
2016-10-12,11:00,Série A,Matchweek 30,Wed,Away,L,0,3,Chapecoense,54.0,6104.0,,4-2-3-1,4-4-1-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Sport Recife,7.0,1.0,14.3,0.0,0.0,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Home,W,1,0,Vitória,55.0,24138.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Sport Recife,20.0,10.0,50.0,0.05,0.1,
2016-10-23,17:00,Série A,Matchweek 32,Sun,Away,L,1,2,Palmeiras,55.0,31107.0,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Sport Recife,15.0,4.0,26.7,0.07,0.25,
2016-10-27,19:30,Série A,Matchweek 33,Thu,Home,W,1,0,Ponte Preta,56.0,11613.0,,4-2-3-1,4-1-4-1,Jailson Macêdo Freitas,Match Report,,2016,brasileirao,24,2016 Sport Recife,10.0,4.0,40.0,0.1,0.25,
2016-11-07,20:00,Série A,Matchweek 34,Mon,Away,W,3,0,Grêmio,45.0,10845.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Sport Recife,14.0,4.0,28.6,0.21,0.75,
2016-11-16,20:45,Série A,Matchweek 35,Wed,Home,L,0,1,Cruzeiro,54.0,10458.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Sport Recife,18.0,5.0,27.8,0.0,0.0,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Away,L,0,2,Ath Paranaense,58.0,21576.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Sport Recife,8.0,1.0,12.5,0.0,0.0,
2016-11-26,20:00,Série A,Matchweek 37,Sat,Away,D,2,2,América (MG),49.0,2139.0,,4-2-3-1,4-1-4-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 Sport Recife,12.0,6.0,50.0,0.17,0.33,
2016-12-11,16:00,Série A,Matchweek 38,Sun,Home,W,2,0,Figueirense,68.0,25271.0,,4-2-3-1,3-5-1-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Sport Recife,16.0,6.0,37.5,0.13,0.33,
2016-05-14,21:00,Série A,Matchweek 1,Sat,Home,W,1,0,Cruzeiro,51.0,6028.0,,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Coritiba,15.0,6.0,40.0,0.07,0.17,
2016-05-22,11:00,Série A,Matchweek 2,Sun,Away,L,1,2,Santos,42.0,7472.0,,4-4-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Coritiba,4.0,1.0,25.0,0.25,1.0,
2016-05-25,21:45,Série A,Matchweek 3,Wed,Home,D,1,1,São Paulo,51.0,9979.0,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,2016,brasileirao,24,2016 Coritiba,13.0,3.0,23.1,0.08,0.33,
2016-05-29,18:30,Série A,Matchweek 4,Sun,Away,L,0,2,Grêmio,45.0,10825.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Coritiba,13.0,4.0,30.8,0.0,0.0,
2016-06-01,21:00,Série A,Matchweek 5,Wed,Home,L,3,4,Chapecoense,51.0,2852.0,,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 Coritiba,19.0,7.0,36.8,0.16,0.43,
2016-06-04,20:30,Série A,Matchweek 6,Sat,Away,L,1,2,Corinthians,25.0,26958.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Coritiba,6.0,4.0,66.7,0.17,0.25,
2016-06-12,11:00,Série A,Matchweek 7,Sun,Home,W,3,2,Sport Recife,54.0,8221.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2016,brasileirao,24,2016 Coritiba,18.0,8.0,44.4,0.17,0.38,
2016-06-15,21:45,Série A,Matchweek 8,Wed,Home,D,2,2,Palmeiras,40.0,12794.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Coritiba,9.0,6.0,66.7,0.22,0.33,
2016-06-18,21:00,Série A,Matchweek 9,Sat,Away,L,1,2,América (MG),51.0,796.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Coritiba,15.0,8.0,53.3,0.07,0.13,
2016-06-23,21:30,Série A,Matchweek 10,Thu,Home,D,1,1,Internacional,55.0,8798.0,,4-1-4-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2016,brasileirao,24,2016 Coritiba,14.0,3.0,21.4,0.07,0.33,
2016-06-26,18:30,Série A,Matchweek 11,Sun,Away,D,0,0,Figueirense,50.0,5834.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Coritiba,16.0,4.0,25.0,0.0,0.0,
2016-06-29,21:00,Série A,Matchweek 12,Wed,Home,W,1,0,Ath Paranaense,52.0,12861.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Coritiba,12.0,3.0,25.0,0.08,0.33,
2016-07-02,16:00,Série A,Matchweek 13,Sat,Away,D,0,0,Fluminense,44.0,1826.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Coritiba,4.0,1.0,25.0,0.0,0.0,
2016-07-09,16:30,Série A,Matchweek 14,Sat,Home,D,0,0,Botafogo (RJ),51.0,10922.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Coritiba,16.0,6.0,37.5,0.0,0.0,
2016-07-18,20:00,Série A,Matchweek 15,Mon,Away,L,1,2,Atlético Mineiro,50.0,20891.0,,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Coritiba,15.0,7.0,46.7,0.07,0.14,
2016-07-23,18:30,Série A,Matchweek 16,Sat,Away,W,1,0,Santa Cruz,43.0,10021.0,,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Coritiba,16.0,6.0,37.5,0.06,0.17,
2016-07-31,16:00,Série A,Matchweek 17,Sun,Home,L,0,2,Flamengo,50.0,16177.0,,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Coritiba,12.0,1.0,8.3,0.0,0.0,
2016-08-03,19:30,Série A,Matchweek 18,Wed,Away,L,1,3,Vitória,46.0,7182.0,,4-1-4-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Coritiba,19.0,6.0,31.6,0.05,0.17,
2016-08-07,16:00,Série A,Matchweek 19,Sun,Home,W,3,1,Ponte Preta,51.0,7238.0,,4-4-2,4-1-4-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Coritiba,11.0,4.0,36.4,0.18,0.5,
2016-08-14,16:00,Série A,Matchweek 20,Sun,Away,D,2,2,Cruzeiro,33.0,13814.0,,4-4-2,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2016,brasileirao,24,2016 Coritiba,7.0,4.0,57.1,0.29,0.5,
2016-08-21,18:00,Série A,Matchweek 21,Sun,Home,W,2,1,Santos,51.0,7972.0,,4-1-4-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2016,brasileirao,24,2016 Coritiba,16.0,7.0,43.8,0.13,0.29,
2016-08-25,21:45,Sudamericana,Second stage,Thu,Away,L,1,2,br Vitória,,3549.0,,,,José Argote,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Coritiba,,,,,,
2016-08-28,16:00,Série A,Matchweek 22,Sun,Away,D,0,0,São Paulo,34.0,7836.0,,4-1-4-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2016,brasileirao,24,2016 Coritiba,6.0,2.0,33.3,0.0,0.0,
2016-08-31,17:00,Sudamericana,Second stage,Wed,Home,W,1,0,br Vitória,,5228.0,,,,Klever Rojas,Match Report,Leg 2 of 2; Coritiba won,2016,brasileirao,24,2016 Coritiba,,,,,,
2016-09-07,21:45,Série A,Matchweek 23,Wed,Home,W,4,0,Grêmio,40.0,8507.0,,4-4-2,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Coritiba,14.0,7.0,50.0,0.29,0.57,
2016-09-11,11:00,Série A,Matchweek 24,Sun,Away,L,0,1,Chapecoense,53.0,6101.0,,4-2-3-1,4-4-2,Diego Almeida Real,Match Report,,2016,brasileirao,24,2016 Coritiba,16.0,7.0,43.8,0.0,0.0,
2016-09-14,21:45,Série A,Matchweek 25,Wed,Home,D,1,1,Corinthians,41.0,11893.0,,4-1-4-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,,2016,brasileirao,24,2016 Coritiba,10.0,3.0,30.0,0.0,0.0,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Away,W,1,0,Sport Recife,34.0,6455.0,,4-1-4-1,4-2-3-1,Marielson Alves Silva,Match Report,,2016,brasileirao,24,2016 Coritiba,7.0,4.0,57.1,0.14,0.25,
2016-09-21,21:45,Sudamericana,Round of 16,Wed,Home,L,1,2,ar Belgrano,,,,,,Christian Ferreyra,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Coritiba,,,,,,
2016-09-24,16:00,Série A,Matchweek 27,Sat,Away,L,1,2,Palmeiras,42.0,30962.0,,4-4-1-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2016,brasileirao,24,2016 Coritiba,3.0,1.0,33.3,0.33,1.0,
2016-09-28,21:45,Sudamericana,Round of 16,Wed,Away,W,2 (4),1 (3),ar Belgrano,,,,,,Julio Bascuñán,Match Report,Leg 2 of 2; Coritiba won; Coritiba won on penalty kicks following extra time,2016,brasileirao,24,2016 Coritiba,,,,,,
2016-10-03,21:00,Série A,Matchweek 28,Mon,Home,W,3,0,América (MG),54.0,9174.0,,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Coritiba,11.0,6.0,54.5,0.27,0.5,
2016-10-06,19:30,Série A,Matchweek 29,Thu,Away,L,0,1,Internacional,46.0,31431.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Coritiba,7.0,4.0,57.1,0.0,0.0,
2016-10-12,19:30,Série A,Matchweek 30,Wed,Home,D,0,0,Figueirense,67.0,12087.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Coritiba,18.0,6.0,33.3,0.0,0.0,
2016-10-16,17:00,Série A,Matchweek 31,Sun,Away,L,0,2,Ath Paranaense,57.0,6684.0,,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2016,brasileirao,24,2016 Coritiba,15.0,4.0,26.7,0.0,0.0,
2016-10-19,21:45,Sudamericana,Quarter-finals,Wed,Home,D,1,1,co Nacional,,,,,,Roberto Tobar,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Coritiba,,,,,,
2016-10-23,18:30,Série A,Matchweek 32,Sun,Home,D,1,1,Fluminense,52.0,9819.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Coritiba,17.0,2.0,11.8,0.06,0.5,
2016-10-26,18:45,Sudamericana,Quarter-finals,Wed,Away,L,1,3,co Nacional,,,,,,Víctor Carrillo,Match Report,Leg 2 of 2; Nacional won,2016,brasileirao,24,2016 Coritiba,,,,,,
2016-10-29,18:30,Série A,Matchweek 33,Sat,Away,D,0,0,Botafogo (RJ),35.0,15170.0,,4-1-4-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Coritiba,11.0,5.0,45.5,0.0,0.0,
2016-11-06,19:30,Série A,Matchweek 34,Sun,Home,W,2,0,Atlético Mineiro,33.0,11847.0,,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Coritiba,16.0,6.0,37.5,0.06,0.17,
2016-11-16,21:00,Série A,Matchweek 35,Wed,Home,W,1,0,Santa Cruz,53.0,8055.0,,4-3-3,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Coritiba,12.0,4.0,33.3,0.08,0.25,
2016-11-20,19:30,Série A,Matchweek 36,Sun,Away,D,2,2,Flamengo,44.0,40802.0,,4-4-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Coritiba,21.0,8.0,38.1,0.1,0.25,
2016-11-28,20:00,Série A,Matchweek 37,Mon,Home,L,0,1,Vitória,64.0,12755.0,,4-4-2,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Coritiba,14.0,6.0,42.9,0.0,0.0,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Away,L,0,2,Ponte Preta,48.0,3095.0,,4-4-2,4-1-4-1,Francisco de Paula Dos Santos Silva Neto,Match Report,,2016,brasileirao,24,2016 Coritiba,8.0,4.0,50.0,0.0,0.0,
2016-05-15,11:00,Série A,Matchweek 1,Sun,Away,L,1,4,Santa Cruz,62.0,20038.0,,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 Vitória,11.0,2.0,18.2,0.09,0.5,
2016-05-22,16:00,Série A,Matchweek 2,Sun,Home,W,3,2,Corinthians,34.0,12417.0,,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 Vitória,10.0,5.0,50.0,0.3,0.6,
2016-05-25,21:00,Série A,Matchweek 3,Wed,Away,D,1,1,América (MG),47.0,1318.0,,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,2016,brasileirao,24,2016 Vitória,7.0,1.0,14.3,0.14,1.0,
2016-05-29,16:00,Série A,Matchweek 4,Sun,Home,D,1,1,Atlético Mineiro,44.0,12791.0,,4-2-3-1,4-3-3,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Vitória,14.0,3.0,21.4,0.07,0.33,
2016-06-02,21:00,Série A,Matchweek 5,Thu,Away,L,0,1,Flamengo,49.0,6164.0,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 Vitória,5.0,2.0,40.0,0.0,0.0,
2016-06-05,16:00,Série A,Matchweek 6,Sun,Home,W,1,0,Internacional,41.0,8924.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Vitória,11.0,5.0,45.5,0.09,0.2,
2016-06-12,11:00,Série A,Matchweek 7,Sun,Away,D,1,1,Botafogo (RJ),49.0,2208.0,,4-2-3-1,4-4-2,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Vitória,18.0,8.0,44.4,0.06,0.13,
2016-06-15,19:30,Série A,Matchweek 8,Wed,Away,L,0,2,São Paulo,46.0,9213.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Vitória,11.0,1.0,9.1,0.0,0.0,
2016-06-19,11:00,Série A,Matchweek 9,Sun,Home,L,1,2,Chapecoense,52.0,7702.0,,4-3-3,4-3-2-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Vitória,25.0,6.0,24.0,0.04,0.17,
2016-06-23,19:15,Série A,Matchweek 10,Thu,Away,W,2,1,Grêmio,37.0,12636.0,,5-4-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Vitória,15.0,6.0,40.0,0.07,0.17,
2016-06-26,16:00,Série A,Matchweek 11,Sun,Home,D,1,1,Ponte Preta,61.0,4814.0,,4-2-3-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Vitória,14.0,3.0,21.4,0.07,0.33,
2016-06-29,19:30,Série A,Matchweek 12,Wed,Home,W,3,2,Sport Recife,66.0,5840.0,,5-4-1,4-2-3-1,Leonardo Garcia Cavaleiro,Match Report,,2016,brasileirao,24,2016 Vitória,20.0,9.0,45.0,0.15,0.33,
2016-07-03,11:00,Série A,Matchweek 13,Sun,Away,D,2,2,Cruzeiro,41.0,43821.0,,3-4-3,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Vitória,20.0,10.0,50.0,0.05,0.1,
