season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2023-2024,Juan Carlos,es ESP,GK,36-114,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Iker Almena,es ESP,FW,20-009,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Ricard Artero,es ESP,MF,21-098,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Santiago Bueno,uy URU,DF,25-186,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Toni Fuidias,es ESP,GK,23-028,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Borja García,es ESP,"FW,MF",33-193,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Carles Garrido,es ESP,FW,19-222,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Eric Monjonell,es ESP,DF,22-149,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Manu Vallejo,es ESP,"FW,MF",27-089,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,girona,9024a00a,,,,,,,,,,,,
2023-2024,Squad Total,,,26.8,35.0,385.0,3150.0,35.0,75.0,57.0,132.0,70.0,5.0,6.0,71.0,1.0,2.14,1.63,3.77,2.0,3.63,,la_liga,12,girona,9024a00a,62.0,57.3,47.9,105.2,807.0,1468.0,1456.0,1.77,1.37,3.14,1.64,3.01
2023-2024,Opponent Total,,,28.1,35.0,385.0,3150.0,35.0,44.0,30.0,74.0,40.0,4.0,6.0,92.0,3.0,1.26,0.86,2.11,1.14,2.0,,la_liga,12,girona,9024a00a,49.5,44.9,34.3,79.2,559.0,1196.0,1186.0,1.42,0.98,2.4,1.28,2.26
2023-2024,İlkay Gündoğan,de GER,MF,33-203,33.0,30.0,2725.0,30.3,5.0,7.0,12.0,4.0,1.0,2.0,4.0,0.0,0.17,0.23,0.4,0.13,0.36,Matches,la_liga,12,barcelona,206d90db,6.7,5.1,9.8,14.9,66.0,199.0,111.0,0.22,0.32,0.54,0.17,0.49
2023-2024,Jules Koundé,fr FRA,DF,25-184,31.0,28.0,2539.0,28.2,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,la_liga,12,barcelona,206d90db,2.0,2.0,2.1,4.1,61.0,217.0,47.0,0.07,0.07,0.15,0.07,0.15
2023-2024,Robert Lewandowski,pl POL,FW,35-267,31.0,28.0,2468.0,27.4,17.0,8.0,25.0,13.0,4.0,4.0,5.0,0.0,0.62,0.29,0.91,0.47,0.77,Matches,la_liga,12,barcelona,206d90db,17.3,14.1,4.5,18.6,36.0,54.0,150.0,0.63,0.16,0.79,0.52,0.68
2023-2024,João Cancelo,pt POR,DF,29-353,28.0,26.0,2222.0,24.7,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.08,0.12,0.2,0.08,0.2,Matches,la_liga,12,barcelona,206d90db,1.5,1.5,5.7,7.2,98.0,124.0,171.0,0.06,0.23,0.29,0.06,0.29
2023-2024,Andreas Christensen,dk DEN,"DF,MF",28-034,26.0,25.0,1798.0,20.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches,la_liga,12,barcelona,206d90db,1.0,1.0,1.1,2.2,23.0,107.0,6.0,0.05,0.06,0.11,0.05,0.11
2023-2024,Marc-André ter Stegen,de GER,GK,32-014,24.0,24.0,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Ronald Araújo,uy URU,DF,25-068,24.0,21.0,1968.0,21.9,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,la_liga,12,barcelona,206d90db,2.1,2.1,1.1,3.2,23.0,100.0,11.0,0.1,0.05,0.15,0.1,0.15
2023-2024,Frenkie de Jong,nl NED,MF,27-002,20.0,20.0,1634.0,18.2,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,la_liga,12,barcelona,206d90db,0.7,0.7,2.2,2.9,69.0,168.0,38.0,0.04,0.12,0.16,0.04,0.16
2023-2024,Lamine Yamal,es ESP,FW,16-306,33.0,18.0,1870.0,20.8,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,0.19,0.19,0.39,0.19,0.39,Matches,la_liga,12,barcelona,206d90db,4.7,4.7,5.5,10.2,103.0,72.0,291.0,0.23,0.27,0.49,0.23,0.49
2023-2024,João Félix,pt POR,FW,24-186,27.0,18.0,1460.0,16.2,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,0.43,0.18,0.62,0.43,0.62,Matches,la_liga,12,barcelona,206d90db,8.0,8.0,3.1,11.1,67.0,67.0,161.0,0.49,0.19,0.68,0.49,0.68
2023-2024,Alejandro Balde,es ESP,DF,20-209,18.0,15.0,1378.0,15.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,la_liga,12,barcelona,206d90db,0.1,0.1,1.2,1.4,73.0,41.0,141.0,0.01,0.08,0.09,0.01,0.09
2023-2024,Raphinha,br BRA,"FW,MF",27-152,26.0,15.0,1217.0,13.5,5.0,9.0,14.0,5.0,0.0,0.0,2.0,1.0,0.37,0.67,1.04,0.37,1.04,Matches,la_liga,12,barcelona,206d90db,6.4,6.4,5.4,11.8,46.0,54.0,157.0,0.47,0.4,0.87,0.47,0.87
2023-2024,Pau Cubarsí,es ESP,DF,17-113,15.0,14.0,1227.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.1,0.1,0.3,0.4,8.0,63.0,2.0,0.01,0.02,0.03,0.01,0.03
2023-2024,Pedri,es ESP,"MF,FW",21-171,20.0,13.0,1206.0,13.4,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches,la_liga,12,barcelona,206d90db,2.1,2.1,3.8,5.9,38.0,101.0,59.0,0.16,0.28,0.44,0.16,0.44
2023-2024,Fermin López,es ESP,"MF,FW",21-003,27.0,11.0,1200.0,13.3,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,la_liga,12,barcelona,206d90db,6.5,6.5,0.7,7.2,32.0,62.0,75.0,0.49,0.05,0.54,0.49,0.54
2023-2024,Ferrán Torres,es ESP,FW,24-075,26.0,11.0,1095.0,12.2,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,0.58,0.16,0.74,0.58,0.74,Matches,la_liga,12,barcelona,206d90db,5.3,5.3,2.5,7.8,26.0,39.0,107.0,0.44,0.2,0.64,0.44,0.64
2023-2024,Oriol Romeu,es ESP,MF,32-233,25.0,11.0,882.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,la_liga,12,barcelona,206d90db,0.7,0.7,1.3,2.0,11.0,61.0,3.0,0.07,0.13,0.2,0.07,0.2
2023-2024,Gavi,es ESP,"MF,FW",19-283,12.0,10.0,944.0,10.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.1,0.1,0.19,0.1,0.19,Matches,la_liga,12,barcelona,206d90db,0.9,0.9,1.1,2.0,26.0,39.0,38.0,0.09,0.1,0.19,0.09,0.19
2023-2024,Iñaki Peña,es ESP,GK,25-073,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Iñigo Martínez,es ESP,DF,32-363,16.0,9.0,936.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.2,0.2,0.0,0.2,25.0,70.0,3.0,0.02,0.0,0.02,0.02,0.02
2023-2024,Sergi Roberto,es ESP,"MF,DF",32-097,11.0,8.0,726.0,8.1,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.37,0.12,0.5,0.37,0.5,Matches,la_liga,12,barcelona,206d90db,1.6,1.6,0.6,2.2,9.0,42.0,30.0,0.2,0.07,0.28,0.2,0.28
2023-2024,Marcos Alonso,es ESP,DF,33-138,5.0,3.0,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.1,0.1,0.5,0.6,11.0,14.0,33.0,0.03,0.18,0.21,0.03,0.21
2023-2024,Héctor Fort,es ESP,DF,17-286,5.0,3.0,239.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.38,Matches,la_liga,12,barcelona,206d90db,0.0,0.0,0.3,0.3,2.0,6.0,22.0,0.0,0.11,0.11,0.0,0.11
2023-2024,Vitor Roque,br BRA,FW,19-076,11.0,2.0,282.0,3.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.64,0.0,0.64,0.64,0.64,Matches,la_liga,12,barcelona,206d90db,2.5,2.5,0.0,2.5,9.0,1.0,19.0,0.79,0.02,0.8,0.79,0.8
2023-2024,Marc Guiu,es ESP,"FW,MF",18-131,3.0,1.0,74.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.22,0.0,1.22,1.22,1.22,Matches,la_liga,12,barcelona,206d90db,0.8,0.8,0.3,1.0,1.0,1.0,8.0,0.92,0.32,1.24,0.92,1.24
2023-2024,Abdessamad Ezzalzouli,ma MAR,"FW,MF",22-149,2.0,0.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.2,0.2,0.1,0.3,7.0,1.0,12.0,0.28,0.09,0.37,0.28,0.37
2023-2024,Eric García,es ESP,DF,23-126,2.0,0.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07
2023-2024,Ansu Fati,es ESP,"MF,FW",21-196,3.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.7,0.7,0.0,0.7,6.0,4.0,5.0,1.34,0.0,1.34,1.34,1.34
2023-2024,Marc Casado,es ESP,MF,20-243,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,barcelona,206d90db,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Ander Astralaga,es ESP,GK,20-072,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Aleix Garrido,es ESP,MF,20-082,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Unai Hernandez,es ESP,MF,19-152,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Diego Kochen,us USA,GK,18-056,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Mikayil Ngor Faye,sn SEN,MF,19-305,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Pau Prim,es ESP,MF,18-082,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Pau Victor Delgado,es ESP,FW,22-170,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Áron Yaakobishvili,hu HUN,GK,18-069,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,barcelona,206d90db,,,,,,,,,,,,
2023-2024,Squad Total,,,26.8,34.0,374.0,3060.0,34.0,67.0,48.0,115.0,62.0,5.0,6.0,79.0,2.0,1.97,1.41,3.38,1.82,3.24,,la_liga,12,barcelona,206d90db,71.3,66.6,53.0,119.6,877.0,1714.0,1700.0,2.1,1.56,3.65,1.96,3.52
2023-2024,Opponent Total,,,27.7,34.0,374.0,3060.0,34.0,43.0,34.0,77.0,41.0,2.0,2.0,91.0,8.0,1.26,1.0,2.26,1.21,2.21,,la_liga,12,barcelona,206d90db,37.3,35.7,27.8,63.6,435.0,901.0,892.0,1.1,0.82,1.92,1.05,1.87
2023-2024,Jan Oblak,si SVN,GK,31-127,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Koke,es ESP,MF,32-126,32.0,29.0,2243.0,24.9,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,la_liga,12,atletico_madrid,db3b9613,0.4,0.4,3.2,3.6,24.0,196.0,26.0,0.02,0.13,0.14,0.02,0.14
2023-2024,Axel Witsel,be BEL,DF,35-122,33.0,28.0,2603.0,28.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,la_liga,12,atletico_madrid,db3b9613,1.0,1.0,0.3,1.3,17.0,84.0,8.0,0.03,0.01,0.04,0.03,0.04
2023-2024,Antoine Griezmann,fr FRA,"FW,MF",33-053,30.0,28.0,2378.0,26.4,13.0,6.0,19.0,9.0,4.0,4.0,5.0,0.0,0.49,0.23,0.72,0.34,0.57,Matches,la_liga,12,atletico_madrid,db3b9613,11.0,8.0,5.6,13.6,39.0,109.0,180.0,0.42,0.21,0.63,0.3,0.51
2023-2024,Mario Hermoso,es ESP,DF,28-330,28.0,27.0,2356.0,26.2,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,la_liga,12,atletico_madrid,db3b9613,1.4,1.4,0.8,2.2,35.0,166.0,60.0,0.05,0.03,0.08,0.05,0.08
2023-2024,Marcos Llorente,es ESP,"MF,DF",29-104,34.0,26.0,2299.0,25.5,6.0,3.0,9.0,6.0,0.0,0.0,5.0,0.0,0.23,0.12,0.35,0.23,0.35,Matches,la_liga,12,atletico_madrid,db3b9613,4.0,4.0,4.5,8.5,60.0,94.0,158.0,0.16,0.18,0.33,0.16,0.33
2023-2024,Samuel Lino,br BRA,"DF,MF",24-142,31.0,22.0,1877.0,20.9,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.14,0.1,0.24,0.14,0.24,Matches,la_liga,12,atletico_madrid,db3b9613,3.8,3.8,3.9,7.7,119.0,77.0,197.0,0.18,0.19,0.37,0.18,0.37
2023-2024,Rodrigo De Paul,ar ARG,MF,29-355,31.0,22.0,1826.0,20.3,3.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,0.15,0.2,0.35,0.15,0.35,Matches,la_liga,12,atletico_madrid,db3b9613,1.7,1.7,4.8,6.4,62.0,184.0,48.0,0.08,0.23,0.32,0.08,0.32
2023-2024,Álvaro Morata,es ESP,FW,31-203,30.0,21.0,1838.0,20.4,14.0,2.0,16.0,14.0,0.0,1.0,4.0,1.0,0.69,0.1,0.78,0.69,0.78,Matches,la_liga,12,atletico_madrid,db3b9613,12.9,12.0,1.2,13.2,18.0,20.0,85.0,0.63,0.06,0.69,0.59,0.65
2023-2024,Nahuel Molina,ar ARG,DF,26-037,30.0,19.0,1852.0,20.6,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,0.1,0.15,0.24,0.1,0.24,Matches,la_liga,12,atletico_madrid,db3b9613,1.3,1.3,2.9,4.2,47.0,68.0,170.0,0.06,0.14,0.2,0.06,0.2
2023-2024,Stefan Savić,me MNE,DF,33-126,22.0,18.0,1540.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.3,0.3,0.1,0.5,13.0,58.0,2.0,0.02,0.01,0.03,0.02,0.03
2023-2024,Rodrigo Riquelme,es ESP,"DF,MF",24-041,31.0,17.0,1435.0,15.9,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,0.19,0.31,0.5,0.19,0.5,Matches,la_liga,12,atletico_madrid,db3b9613,2.7,2.7,3.2,5.9,84.0,49.0,154.0,0.17,0.2,0.37,0.17,0.37
2023-2024,Pablo Barrios,es ESP,MF,20-333,23.0,16.0,1510.0,16.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,la_liga,12,atletico_madrid,db3b9613,0.9,0.9,1.8,2.7,37.0,97.0,51.0,0.05,0.11,0.16,0.05,0.16
2023-2024,Saúl Ñíguez,es ESP,MF,29-174,32.0,14.0,1339.0,14.9,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,0.07,0.27,0.34,0.07,0.34,Matches,la_liga,12,atletico_madrid,db3b9613,1.5,1.5,3.2,4.6,21.0,34.0,43.0,0.1,0.21,0.31,0.1,0.31
2023-2024,César Azpilicueta,es ESP,DF,34-259,22.0,12.0,1236.0,13.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,la_liga,12,atletico_madrid,db3b9613,0.6,0.6,2.4,3.0,34.0,70.0,35.0,0.05,0.17,0.22,0.05,0.22
2023-2024,José María Giménez,uy URU,DF,29-114,20.0,12.0,1146.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.4,0.4,0.1,0.5,2.0,25.0,1.0,0.03,0.01,0.04,0.03,0.04
2023-2024,Ángel Correa,ar ARG,"FW,MF",29-065,29.0,11.0,1339.0,14.9,9.0,2.0,11.0,8.0,1.0,1.0,3.0,0.0,0.6,0.13,0.74,0.54,0.67,Matches,la_liga,12,atletico_madrid,db3b9613,7.7,6.9,2.9,9.8,37.0,57.0,116.0,0.52,0.19,0.71,0.46,0.66
2023-2024,Memphis,nl NED,FW,30-090,21.0,9.0,858.0,9.5,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,0.52,0.1,0.63,0.52,0.63,Matches,la_liga,12,atletico_madrid,db3b9613,5.8,5.8,1.8,7.6,16.0,25.0,78.0,0.61,0.19,0.8,0.61,0.8
2023-2024,Reinildo Mandava,mz MOZ,DF,30-113,13.0,7.0,689.0,7.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.13,0.13,0.26,0.13,0.26,Matches,la_liga,12,atletico_madrid,db3b9613,0.4,0.4,0.6,1.0,10.0,34.0,13.0,0.05,0.08,0.12,0.05,0.12
2023-2024,Gabriel Paulista,br BRA,DF,33-169,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.2,0.2,0.1,0.3,1.0,7.0,0.0,0.05,0.02,0.07,0.05,0.07
2023-2024,Yannick Carrasco,be BEL,DF,30-252,3.0,3.0,221.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.41,Matches,la_liga,12,atletico_madrid,db3b9613,0.1,0.1,0.2,0.3,9.0,6.0,17.0,0.03,0.1,0.12,0.03,0.12
2023-2024,Thomas Lemar,fr FRA,MF,28-183,3.0,3.0,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.2,0.2,0.0,0.2,5.0,13.0,9.0,0.09,0.01,0.1,0.09,0.1
2023-2024,Çağlar Söyüncü,tr TUR,DF,27-356,6.0,1.0,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Arthur Vermeeren,be BEL,MF,19-096,3.0,1.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Javi Galán,es ESP,DF,29-176,5.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.0,0.0,0.1,0.1,3.0,4.0,13.0,0.0,0.06,0.06,0.0,0.06
2023-2024,Salim El Jebari,ma MAR,MF,20-098,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Abdellah Raihani,ma MAR,FW,20-100,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,atletico_madrid,db3b9613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Rayane Belaid,es ESP,DF,19-092,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,João Félix,pt POR,"FW,MF",24-185,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Aitor Gismera,es ESP,MF,20-082,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Antonio Gomis,es ESP,GK,20-359,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Ivo Grbić,hr CRO,GK,28-116,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Ilias Kostis,gr GRE,DF,21-076,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Sergio Mestre,es ESP,GK,19-090,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Horaţiu Moldovan,ro ROU,GK,26-114,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Marco Moreno,es ESP,DF,23-083,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Adrian Niño,es ESP,FW,19-329,0.0,0.0,,,,,,,,,,,,,,,,Matches,la_liga,12,atletico_madrid,db3b9613,,,,,,,,,,,,
2023-2024,Squad Total,,,29.9,35.0,385.0,3150.0,35.0,62.0,42.0,104.0,57.0,5.0,6.0,79.0,4.0,1.77,1.2,2.97,1.63,2.83,,la_liga,12,atletico_madrid,db3b9613,57.6,53.0,43.3,96.3,698.0,1487.0,1470.0,1.64,1.24,2.88,1.51,2.75
2023-2024,Opponent Total,,,27.7,35.0,385.0,3150.0,35.0,39.0,30.0,69.0,38.0,1.0,2.0,70.0,2.0,1.11,0.86,1.97,1.09,1.94,,la_liga,12,atletico_madrid,db3b9613,36.4,34.9,28.0,62.8,608.0,1421.0,1401.0,1.04,0.8,1.84,1.0,1.8
2023-2024,Unai Simón,es ESP,GK,26-337,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,athletic_club,2b390eca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-2024,Iñaki Williams,gh GHA,FW,29-333,32.0,31.0,2734.0,30.4,12.0,3.0,15.0,12.0,0.0,0.0,4.0,0.0,0.4,0.1,0.49,0.4,0.49,Matches,la_liga,12,athletic_club,2b390eca,8.8,8.8,6.3,15.1,110.0,72.0,318.0,0.29,0.21,0.5,0.29,0.5
2023-2024,Daniel Vivian,es ESP,DF,24-303,31.0,30.0,2743.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,la_liga,12,athletic_club,2b390eca,0.6,0.6,0.7,1.3,21.0,119.0,4.0,0.02,0.02,0.04,0.02,0.04
2023-2024,Gorka Guruzeta,es ESP,FW,27-244,32.0,30.0,2217.0,24.6,14.0,5.0,19.0,14.0,0.0,1.0,2.0,0.0,0.57,0.2,0.77,0.57,0.77,Matches,la_liga,12,athletic_club,2b390eca,11.6,10.8,2.4,13.2,18.0,55.0,102.0,0.47,0.1,0.57,0.44,0.54
2023-2024,Aitor Paredes,es ESP,DF,24-014,32.0,29.0,2524.0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,la_liga,12,athletic_club,2b390eca,1.2,1.2,0.2,1.4,6.0,103.0,1.0,0.04,0.01,0.05,0.04,0.05
2023-2024,Nico Williams,es ESP,FW,21-306,29.0,27.0,2099.0,23.3,4.0,10.0,14.0,4.0,0.0,0.0,6.0,1.0,0.17,0.43,0.6,0.17,0.6,Matches,la_liga,12,athletic_club,2b390eca,5.1,5.1,5.3,10.4,130.0,61.0,283.0,0.22,0.23,0.45,0.22,0.45
2023-2024,Óscar de Marcos,es ESP,DF,35-029,27.0,25.0,2168.0,24.1,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.04,0.17,0.21,0.04,0.21,Matches,la_liga,12,athletic_club,2b390eca,0.6,0.6,2.9,3.5,48.0,139.0,116.0,0.03,0.12,0.14,0.03,0.14
