season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2014-2015,Leonardo Bonucci,it ITA,DF,27.0,34.0,33.0,3015.0,33.5,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Gianluigi Buffon,it ITA,GK,36.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Claudio Marchisio,it ITA,MF,28.0,35.0,33.0,2860.0,31.8,3.0,6.0,9.0,2.0,1.0,1.0,9.0,0.0,0.09,0.19,0.28,0.06,0.25,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Carlos Tevez,ar ARG,"FW,MF",30.0,32.0,29.0,2580.0,28.7,20.0,7.0,27.0,18.0,2.0,4.0,6.0,0.0,0.7,0.24,0.94,0.63,0.87,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Giorgio Chiellini,it ITA,DF,29.0,28.0,27.0,2448.0,27.2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Roberto Pereyra,ar ARG,"DF,FW",23.0,35.0,27.0,2265.0,25.2,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,0.16,0.12,0.28,0.16,0.28,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Stephan Lichtsteiner,ch SUI,"DF,MF",30.0,32.0,26.0,2450.0,27.2,3.0,5.0,8.0,3.0,0.0,0.0,9.0,1.0,0.11,0.18,0.29,0.11,0.29,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Fernando Llorente,es ESP,FW,29.0,31.0,25.0,1947.0,21.6,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.32,0.05,0.37,0.32,0.37,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Paul Pogba,fr FRA,MF,21.0,26.0,24.0,2108.0,23.4,8.0,3.0,11.0,8.0,0.0,0.0,4.0,0.0,0.34,0.13,0.47,0.34,0.47,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Arturo Vidal,cl CHI,MF,27.0,28.0,23.0,2082.0,23.1,7.0,4.0,11.0,5.0,2.0,3.0,7.0,0.0,0.3,0.17,0.48,0.22,0.39,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Patrice Evra,fr FRA,DF,33.0,21.0,21.0,1792.0,19.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Andrea Pirlo,it ITA,MF,35.0,20.0,19.0,1604.0,17.8,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.22,0.28,0.5,0.22,0.5,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Angelo Ogbonna,it ITA,DF,26.0,25.0,18.0,1760.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Simone Padoin,it ITA,"DF,MF",30.0,25.0,14.0,1352.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Álvaro Morata,es ESP,FW,21.0,29.0,11.0,1333.0,14.8,8.0,5.0,13.0,8.0,0.0,0.0,6.0,1.0,0.54,0.34,0.88,0.54,0.88,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Martín Cáceres,uy URU,DF,27.0,10.0,10.0,787.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Andrea Barzagli,it ITA,DF,33.0,10.0,9.0,770.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Stefano Sturaro,it ITA,MF,21.0,12.0,8.0,711.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Kwadwo Asamoah,gh GHA,"DF,MF",25.0,7.0,7.0,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Kingsley Coman,fr FRA,"FW,MF",18.0,14.0,5.0,495.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Marco Storari,it ITA,GK,37.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Alessandro Matri,it ITA,FW,29.0,5.0,4.0,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Rômulo,it ITA,"DF,MF",27.0,4.0,3.0,279.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Sebastian Giovinco,it ITA,"FW,MF",27.0,7.0,2.0,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Simone Pepe,it ITA,"FW,MF",30.0,12.0,1.0,234.0,2.6,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.38,0.0,0.38,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Paolo De Ceglie,it ITA,DF,27.0,2.0,1.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Federico Mattiello,it ITA,"DF,MF",19.0,2.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Mattia Vitale,it ITA,MF,16.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Emil Audero,it ITA,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Mattia Del Favero,it ITA,GK,16.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Luca Marrone,it ITA,"DF,MF",24.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Filippo Romagna,it ITA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Rubinho,br BRA,GK,31.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Giacomo Volpe,it ITA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Squad Total,,,28.8,38.0,418.0,3420.0,38.0,71.0,44.0,115.0,65.0,6.0,9.0,0.0,0.0,1.87,1.16,3.03,1.71,2.87,,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Opponent Total,,,27.3,38.0,418.0,3420.0,38.0,24.0,18.0,42.0,22.0,2.0,5.0,108.0,6.0,0.63,0.47,1.11,0.58,1.05,,serie_a,11,juventus,e0652b02,,,,,,,,,,,,
2014-2015,Morgan De Sanctis,it ITA,GK,37.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Radja Nainggolan,be BEL,MF,26.0,35.0,30.0,2779.0,30.9,5.0,2.0,7.0,5.0,0.0,0.0,10.0,0.0,0.16,0.06,0.23,0.16,0.23,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Kostas Manolas,gr GRE,DF,23.0,30.0,30.0,2609.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Miralem Pjanić,ba BIH,MF,24.0,34.0,28.0,2522.0,28.0,5.0,10.0,15.0,5.0,0.0,0.0,9.0,0.0,0.18,0.36,0.54,0.18,0.54,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Daniele De Rossi,it ITA,"DF,MF",31.0,26.0,25.0,2148.0,23.9,2.0,0.0,2.0,2.0,0.0,0.0,12.0,1.0,0.08,0.0,0.08,0.08,0.08,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Alessandro Florenzi,it ITA,"DF,FW",23.0,35.0,24.0,2298.0,25.5,5.0,4.0,9.0,4.0,1.0,1.0,9.0,0.0,0.2,0.16,0.35,0.16,0.31,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Francesco Totti,it ITA,"FW,MF",37.0,27.0,24.0,1728.0,19.2,8.0,6.0,14.0,4.0,4.0,4.0,5.0,0.0,0.42,0.31,0.73,0.21,0.52,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,José Holebas,gr GRE,"DF,MF",30.0,24.0,23.0,2055.0,22.8,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Adem Ljajić,rs SRB,"FW,MF",22.0,32.0,23.0,2016.0,22.4,8.0,2.0,10.0,7.0,1.0,2.0,2.0,0.0,0.36,0.09,0.45,0.31,0.4,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Mapou Yanga-Mbiwa,fr FRA,DF,25.0,28.0,22.0,2100.0,23.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Davide Astori,it ITA,DF,27.0,24.0,22.0,2040.0,22.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Gervinho,ci CIV,"FW,MF",27.0,24.0,21.0,1897.0,21.1,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.09,0.19,0.28,0.09,0.28,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Seydou Keita,ml MLI,MF,34.0,26.0,18.0,1730.0,19.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.1,0.05,0.16,0.1,0.16,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Vasilis Torosidis,gr GRE,"DF,MF",29.0,20.0,17.0,1489.0,16.5,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,0.12,0.0,0.12,0.12,0.12,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Juan Iturbe,py PAR,"FW,MF",21.0,27.0,17.0,1378.0,15.3,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Ashley Cole,eng ENG,DF,33.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Maicon Sisenando,br BRA,DF,33.0,14.0,11.0,985.0,10.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Mattia Destro,it ITA,FW,23.0,16.0,8.0,824.0,9.2,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.55,0.0,0.55,0.55,0.55,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Víctor Ibarbo,co COL,"FW,MF",24.0,10.0,6.0,574.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Seydou Doumbia,ci CIV,FW,26.0,13.0,6.0,545.0,6.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Leandro Paredes,ar ARG,MF,20.0,10.0,4.0,320.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Kevin Strootman,nl NED,MF,24.0,6.0,4.0,319.0,3.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.56,0.56,0.0,0.56,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Łukasz Skorupski,pl POL,GK,23.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Salih Uçan,tr TUR,MF,20.0,4.0,2.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Daniele Verde,it ITA,"FW,MF",18.0,7.0,1.0,215.0,2.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.84,0.0,0.84,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Federico Balzaretti,it ITA,DF,32.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Nicolás Spolli,ar ARG,DF,31.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Leandro Castán,br BRA,DF,27.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Michele Somma,it ITA,DF,19.0,1.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Antonio Sanabria,py PAR,FW,18.0,2.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Lorenzo Pellegrini,it ITA,MF,18.0,1.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Urby Emanuelson,nl NED,"DF,FW",28.0,2.0,0.0,18.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Marco Borriello,it ITA,FW,32.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Arturo Calabresi,it ITA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Gianluca Curci,it ITA,GK,29.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Bogdan Lobonț,ro ROU,GK,36.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Gabriele Marchegiani,it ITA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Alessio Romagnoli,it ITA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Tomáš Vestenický,sk SVK,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Squad Total,,,28.0,38.0,418.0,3420.0,38.0,53.0,40.0,93.0,47.0,6.0,7.0,0.0,0.0,1.39,1.05,2.45,1.24,2.29,,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Opponent Total,,,27.4,38.0,418.0,3420.0,38.0,31.0,20.0,51.0,26.0,5.0,5.0,108.0,6.0,0.82,0.53,1.34,0.68,1.21,,serie_a,11,roma,cf74a709,,,,,,,,,,,,
2014-2015,Marco Parolo,it ITA,MF,29.0,34.0,34.0,2996.0,33.3,10.0,2.0,12.0,10.0,0.0,0.0,10.0,1.0,0.3,0.06,0.36,0.3,0.36,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Antonio Candreva,it ITA,"DF,FW",27.0,34.0,31.0,2642.0,29.4,10.0,10.0,20.0,8.0,2.0,3.0,6.0,0.0,0.34,0.34,0.68,0.27,0.61,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Federico Marchetti,it ITA,GK,31.0,30.0,30.0,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Stefan de Vrij,nl NED,DF,22.0,30.0,29.0,2531.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Dušan Basta,rs SRB,"DF,MF",29.0,27.0,27.0,2381.0,26.5,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Lucas Biglia,ar ARG,MF,28.0,27.0,27.0,2321.0,25.8,3.0,2.0,5.0,2.0,1.0,2.0,6.0,0.0,0.12,0.08,0.19,0.08,0.16,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Stefano Mauri,it ITA,"FW,MF",34.0,29.0,25.0,1857.0,20.6,9.0,2.0,11.0,9.0,0.0,0.0,5.0,0.0,0.44,0.1,0.53,0.44,0.53,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Ștefan Radu,ro ROU,DF,27.0,24.0,24.0,2111.0,23.5,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Felipe Anderson,br BRA,"FW,MF",21.0,32.0,23.0,2094.0,23.3,10.0,6.0,16.0,10.0,0.0,0.0,5.0,0.0,0.43,0.26,0.69,0.43,0.69,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Senad Lulić,ba BIH,"DF,MF",28.0,25.0,22.0,1842.0,20.5,3.0,7.0,10.0,3.0,0.0,0.0,7.0,0.0,0.15,0.34,0.49,0.15,0.49,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Miroslav Klose,de GER,FW,36.0,34.0,21.0,1833.0,20.4,13.0,5.0,18.0,13.0,0.0,0.0,5.0,0.0,0.64,0.25,0.88,0.64,0.88,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Filip Đorđević,rs SRB,FW,26.0,24.0,15.0,1475.0,16.4,8.0,2.0,10.0,8.0,0.0,0.0,2.0,0.0,0.49,0.12,0.61,0.49,0.61,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Lorik Cana,al ALB,"DF,MF",31.0,17.0,15.0,1339.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Maurício,br BRA,DF,25.0,15.0,14.0,1173.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Edson Braafheid,nl NED,DF,31.0,16.0,12.0,1024.0,11.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Danilo Cataldi,it ITA,MF,19.0,16.0,11.0,996.0,11.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.18,0.18,0.0,0.18,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Luis Pedro Cavanda,be BEL,"DF,MF",23.0,16.0,10.0,1004.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Michaël Ciani,fr FRA,DF,30.0,12.0,9.0,870.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Etrit Berisha,al ALB,GK,25.0,10.0,8.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Cristian Ledesma,it ITA,MF,31.0,13.0,7.0,636.0,7.1,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.42,0.42,0.0,0.42,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Keita Baldé,sn SEN,"FW,MF",19.0,23.0,6.0,797.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Ogenyi Onazi,ng NGA,MF,21.0,16.0,6.0,669.0,7.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Santiago Gentiletti,ar ARG,DF,29.0,5.0,5.0,414.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Diego Novaretti,ar ARG,DF,29.0,5.0,2.0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Álvaro González,uy URU,MF,29.0,4.0,2.0,222.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Bruno Pereirinha,pt POR,"DF,MF",26.0,3.0,2.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Abdoulay Konko,fr FRA,"DF,MF",30.0,2.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Ederson,br BRA,MF,28.0,4.0,0.0,72.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.25,0.0,1.25,1.25,1.25,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Brayan Perea,co COL,FW,21.0,5.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Guido Guerrieri,it ITA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Chris Ikonomidis,au AUS,"FW,MF",19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Alessandro Murgia,it ITA,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Franjo Prce,hr CRO,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Thomas Strakosha,al ALB,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Mamadou Tounkara,sn SEN,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2014-2015,Squad Total,,,28.0,38.0,418.0,3420.0,38.0,70.0,47.0,117.0,67.0,3.0,5.0,0.0,0.0,1.84,1.24,3.08,1.76,3.0,,serie_a,11,lazio,7213da33,,,,,,,,,,,,
