Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Luan Silva,br BRA,MF,19.0,23,18,1606.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.8,1.2,13.0,61.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches,2019,brasileirao,24,2019 São Paulo
Alexandre Pato,br BRA,FW,29.0,20,18,1434.0,15.9,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.7,3.7,2.7,6.4,36.0,42.0,105.0,0.31,0.0,0.31,0.31,0.31,0.23,0.17,0.4,0.23,0.4,Matches,2019,brasileirao,24,2019 São Paulo
Liziero,br BRA,MF,20.0,21,16,1189.0,13.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.4,2.0,27.0,79.0,49.0,0.0,0.08,0.08,0.0,0.08,0.05,0.1,0.15,0.05,0.15,Matches,2019,brasileirao,24,2019 São Paulo
Juanfran,es ESP,DF,34.0,17,14,1159.0,12.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1,1.1,20.0,49.0,61.0,0.0,0.16,0.16,0.0,0.16,0.0,0.08,0.08,0.0,0.08,Matches,2019,brasileirao,24,2019 São Paulo
Hernanes,br BRA,MF,33.0,25,13,1242.0,13.8,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,1.1,3.7,50.0,82.0,48.0,0.14,0.29,0.43,0.14,0.43,0.19,0.08,0.27,0.19,0.27,Matches,2019,brasileirao,24,2019 São Paulo
Igor Vinícius de Souza,br BRA,DF,21.0,19,13,1195.0,13.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,0.5,0.5,1.3,1.8,51.0,58.0,68.0,0.08,0.15,0.23,0.08,0.23,0.04,0.1,0.14,0.04,0.14,Matches,2019,brasileirao,24,2019 São Paulo
Pablo,br BRA,FW,26.0,13,13,1026.0,11.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.6,3.6,8.0,16.0,58.0,0.26,0.09,0.35,0.26,0.35,0.26,0.05,0.31,0.26,0.31,Matches,2019,brasileirao,24,2019 São Paulo
Éverton,br BRA,"FW,MF",30.0,16,12,1060.0,11.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,1.5,2.2,50.0,34.0,66.0,0.08,0.17,0.25,0.08,0.25,0.07,0.12,0.19,0.07,0.19,Matches,2019,brasileirao,24,2019 São Paulo
Igor Gomes,br BRA,"MF,FW",19.0,27,11,1356.0,15.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,2.8,2.8,1.2,4.0,35.0,73.0,94.0,0.13,0.13,0.27,0.13,0.27,0.18,0.08,0.27,0.18,0.27,Matches,2019,brasileirao,24,2019 São Paulo
Hudson,br BRA,"MF,DF",31.0,16,11,1049.0,11.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,1.1,10.0,60.0,24.0,0.09,0.09,0.17,0.09,0.17,0.03,0.06,0.09,0.03,0.09,Matches,2019,brasileirao,24,2019 São Paulo
Jonas,br BRA,"FW,MF",19.0,17,11,947.0,10.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,1.5,1.5,0.9,2.4,53.0,14.0,110.0,0.29,0.1,0.38,0.29,0.38,0.14,0.09,0.23,0.14,0.23,Matches,2019,brasileirao,24,2019 São Paulo
Anderson Martins,br BRA,DF,31.0,11,10,896.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2019,brasileirao,24,2019 São Paulo
Raniel,br BRA,FW,22.0,14,8,803.0,8.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.4,2.4,0.9,3.2,10.0,10.0,33.0,0.11,0.11,0.22,0.11,0.22,0.27,0.1,0.36,0.27,0.36,Matches,2019,brasileirao,24,2019 São Paulo
Walce Costa,br BRA,DF,19.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2019,brasileirao,24,2019 São Paulo
Jucilei,br BRA,MF,30.0,4,4,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2019,brasileirao,24,2019 São Paulo
Léo Pelé,br BRA,DF,22.0,5,3,283.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,6.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.11,0.03,0.11,Matches,2019,brasileirao,24,2019 São Paulo
Helinho,br BRA,"FW,MF",18.0,8,1,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.3,0.5,7.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.25,0.1,0.25,Matches,2019,brasileirao,24,2019 São Paulo
Gabriel Sara,br BRA,MF,19.0,6,1,174.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,6.0,14.0,7.0,0.0,0.52,0.52,0.0,0.52,0.1,0.34,0.43,0.1,0.43,Matches,2019,brasileirao,24,2019 São Paulo
Marcos Calazans,br BRA,FW,22.0,4,1,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,5.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.09,0.02,0.09,Matches,2019,brasileirao,24,2019 São Paulo
Lucas Perri,br BRA,GK,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 São Paulo
Juan Santos,br BRA,FW,16.0,1,1,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,0.31,0.16,0.31,Matches,2019,brasileirao,24,2019 São Paulo
Everton Felipe,br BRA,"FW,MF",21.0,3,0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2019,brasileirao,24,2019 São Paulo
Nenê,br BRA,MF,37.0,2,0,47.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,2.0,5.0,0.0,1.91,1.91,0.0,1.91,0.0,0.1,0.1,0.0,0.1,Matches,2019,brasileirao,24,2019 São Paulo
Diego,br BRA,DF,19.0,1,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 São Paulo
Willian Farias,br BRA,MF,29.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 São Paulo
Fabinho,br BRA,DF,19.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.62,Matches,2019,brasileirao,24,2019 São Paulo
Brenner,br BRA,FW,19.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 São Paulo
Danilo,br BRA,MF,19.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 São Paulo
Jean,br BRA,GK,23.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Talles Costa,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Júnior Dênis,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Lucas Fasson,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Caio Felipe,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Lucas Fernandes,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Morato,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Rodrigo Nestor,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Patryck,br BRA,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Bruno Peres,br BRA,"DF,MF",28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Rafael,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Thiago,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Pedro Vilhena,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Welington,br BRA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 São Paulo
Squad Total,,,26.5,38,418,3420.0,38.0,39.0,32.0,71.0,36.0,3.0,4.0,85.0,6.0,44.1,41.1,34.7,75.8,841.0,1494.0,1480.0,1.03,0.84,1.87,0.95,1.79,1.16,0.91,2.08,1.08,1.99,,2019,brasileirao,24,2019 São Paulo
Opponent Total,,,27.5,38,418,3420.0,38.0,29.0,16.0,45.0,25.0,4.0,4.0,87.0,1.0,42.3,39.2,30.3,69.5,619.0,1371.0,1353.0,0.76,0.42,1.18,0.66,1.08,1.11,0.8,1.91,1.03,1.83,,2019,brasileirao,24,2019 São Paulo
Marcelo Lomba,br BRA,GK,32.0,34,34,3020.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Internacional
Víctor Cuesta,ar ARG,DF,30.0,31,30,2713.0,30.1,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.7,1.7,1.1,2.7,34.0,104.0,4.0,0.03,0.03,0.07,0.03,0.07,0.06,0.04,0.09,0.06,0.09,Matches,2019,brasileirao,24,2019 Internacional
Edenílson,br BRA,MF,29.0,30,28,2471.0,27.5,5.0,2.0,7.0,5.0,0.0,0.0,8.0,0.0,3.5,3.5,2.3,5.8,46.0,148.0,73.0,0.18,0.07,0.25,0.18,0.25,0.13,0.08,0.21,0.13,0.21,Matches,2019,brasileirao,24,2019 Internacional
Rodrigo Lindoso,br BRA,MF,29.0,27,27,2372.0,26.4,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,3.8,3.8,1.4,5.2,29.0,157.0,18.0,0.15,0.08,0.23,0.15,0.23,0.14,0.05,0.2,0.14,0.2,Matches,2019,brasileirao,24,2019 Internacional
Paolo Guerrero,pe PER,FW,35.0,24,23,2010.0,22.3,10.0,1.0,11.0,10.0,0.0,1.0,3.0,1.0,9.4,8.6,3.0,11.6,42.0,52.0,169.0,0.45,0.04,0.49,0.45,0.49,0.42,0.14,0.56,0.38,0.52,Matches,2019,brasileirao,24,2019 Internacional
Heitor,br BRA,DF,18.0,20,20,1743.0,19.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.4,1.8,39.0,46.0,98.0,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,Matches,2019,brasileirao,24,2019 Internacional
Patrick,br BRA,"MF,FW",26.0,24,20,1740.0,19.3,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,3.2,3.2,2.5,5.7,70.0,93.0,123.0,0.1,0.05,0.16,0.1,0.16,0.16,0.13,0.3,0.16,0.3,Matches,2019,brasileirao,24,2019 Internacional
Nonato,br BRA,MF,20.0,26,20,1730.0,19.2,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.5,2.5,0.7,3.2,27.0,73.0,43.0,0.16,0.05,0.21,0.16,0.21,0.13,0.04,0.17,0.13,0.17,Matches,2019,brasileirao,24,2019 Internacional
Zeca,br BRA,DF,24.0,20,19,1699.0,18.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,44.0,73.0,76.0,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,Matches,2019,brasileirao,24,2019 Internacional
Uendel,br BRA,DF,30.0,20,19,1666.0,18.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,2.3,2.8,20.0,74.0,122.0,0.0,0.11,0.11,0.0,0.11,0.03,0.12,0.15,0.03,0.15,Matches,2019,brasileirao,24,2019 Internacional
Nicolás López,uy URU,"FW,MF",25.0,25,19,1586.0,17.6,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,5.6,5.6,4.9,10.6,68.0,73.0,152.0,0.06,0.17,0.23,0.06,0.23,0.32,0.28,0.6,0.32,0.6,Matches,2019,brasileirao,24,2019 Internacional
Rodrigo Moledo,br BRA,DF,31.0,17,16,1307.0,14.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.5,2.4,6.0,34.0,1.0,0.07,0.0,0.07,0.07,0.07,0.14,0.03,0.17,0.14,0.17,Matches,2019,brasileirao,24,2019 Internacional
Andrés D'Alessandro,ar ARG,"MF,FW",37.0,23,15,1515.0,16.8,1.0,3.0,4.0,1.0,0.0,1.0,7.0,0.0,2.0,1.2,4.1,5.4,39.0,215.0,126.0,0.06,0.18,0.24,0.06,0.24,0.12,0.25,0.37,0.07,0.32,Matches,2019,brasileirao,24,2019 Internacional
Guilherme Parede,br BRA,"FW,MF",23.0,25,14,1368.0,15.2,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2.6,2.6,3.2,5.7,26.0,31.0,134.0,0.2,0.13,0.33,0.2,0.33,0.17,0.21,0.38,0.17,0.38,Matches,2019,brasileirao,24,2019 Internacional
Rafael Sóbis,br BRA,"FW,MF",33.0,20,12,1062.0,11.8,2.0,2.0,4.0,1.0,1.0,1.0,7.0,0.0,3.5,2.7,3.6,6.3,29.0,51.0,76.0,0.17,0.17,0.34,0.08,0.25,0.29,0.3,0.6,0.23,0.53,Matches,2019,brasileirao,24,2019 Internacional
Emerson Santos,br BRA,DF,23.0,11,10,834.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,3.0,22.0,0.0,0.11,0.0,0.11,0.11,0.11,0.04,0.01,0.05,0.04,0.05,Matches,2019,brasileirao,24,2019 Internacional
Bruno Fuchs,br BRA,DF,19.0,10,9,791.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,11.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,2019,brasileirao,24,2019 Internacional
Neílton,br BRA,"FW,MF",24.0,16,9,765.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.6,2.7,46.0,46.0,76.0,0.12,0.0,0.12,0.12,0.12,0.24,0.07,0.31,0.24,0.31,Matches,2019,brasileirao,24,2019 Internacional
Wellington Silva,br BRA,"FW,MF",26.0,21,8,925.0,10.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,0.9,2.7,56.0,40.0,78.0,0.1,0.1,0.19,0.1,0.19,0.17,0.09,0.26,0.17,0.26,Matches,2019,brasileirao,24,2019 Internacional
Bruno Silva,br BRA,MF,32.0,9,7,590.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.4,1.0,2.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.16,0.1,0.16,Matches,2019,brasileirao,24,2019 Internacional
Francisco Rithely,br BRA,MF,28.0,8,7,558.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,19.0,2.0,0.0,0.16,0.16,0.0,0.16,0.02,0.02,0.04,0.02,0.04,Matches,2019,brasileirao,24,2019 Internacional
Natanael,br BRA,DF,28.0,7,7,545.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,11.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2019,brasileirao,24,2019 Internacional
William Pottker,br BRA,FW,25.0,10,7,512.0,5.7,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.7,2.7,1.1,3.8,35.0,17.0,62.0,0.7,0.0,0.7,0.7,0.7,0.48,0.19,0.66,0.48,0.66,Matches,2019,brasileirao,24,2019 Internacional
Willian Klaus,br BRA,DF,25.0,10,6,745.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2019,brasileirao,24,2019 Internacional
Bruno Vieira,br BRA,DF,33.0,8,6,465.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2019,brasileirao,24,2019 Internacional
Martín Sarrafiore,ar ARG,"FW,MF",21.0,19,5,658.0,7.3,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.2,1.2,0.9,2.1,26.0,31.0,45.0,0.41,0.0,0.41,0.41,0.41,0.16,0.13,0.28,0.16,0.28,Matches,2019,brasileirao,24,2019 Internacional
Iago,br BRA,DF,21.0,5,5,450.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.5,1.6,15.0,19.0,31.0,0.0,0.2,0.2,0.0,0.2,0.03,0.29,0.32,0.03,0.32,Matches,2019,brasileirao,24,2019 Internacional
Roberto,br BRA,DF,20.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches,2019,brasileirao,24,2019 Internacional
Danilo Fernandes,br BRA,GK,30.0,5,4,395.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Internacional
Santiago Tréllez,co COL,FW,29.0,4,4,294.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.1,1.8,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.53,0.02,0.56,0.53,0.56,Matches,2019,brasileirao,24,2019 Internacional
Rodrigo Dourado,br BRA,MF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Internacional
Zé Gabriel,br BRA,MF,20.0,2,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.13,0.08,0.13,Matches,2019,brasileirao,24,2019 Internacional
Fernando Camilo Farias,br BRA,MF,32.0,1,1,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,2019,brasileirao,24,2019 Internacional
Jonatan Álvez,uy URU,FW,30.0,3,0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.4,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.37,0.06,1.43,1.37,1.43,Matches,2019,brasileirao,24,2019 Internacional
Erik,br BRA,DF,17.0,2,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Internacional
Pedro Lucas,br BRA,"FW,DF",20.0,5,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Internacional
Johnny Cardoso,us USA,FW,17.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Internacional
José Aldo,br BRA,MF,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2019,brasileirao,24,2019 Internacional
Daniel,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Internacional
Keiller,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Internacional
Lucas Ramos,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Internacional
Luis Eduardo Marques dos Santos,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019,brasileirao,24,2019 Internacional
Squad Total,,,27.9,38,418,3420.0,38.0,43.0,25.0,68.0,42.0,1.0,3.0,94.0,3.0,53.0,50.8,37.6,88.4,744.0,1608.0,1592.0,1.13,0.66,1.79,1.11,1.76,1.4,0.99,2.39,1.34,2.33,,2019,brasileirao,24,2019 Internacional
Opponent Total,,,27.6,38,418,3420.0,38.0,38.0,24.0,62.0,34.0,4.0,5.0,79.0,4.0,47.5,44.0,34.9,78.9,703.0,1459.0,1438.0,1.0,0.63,1.63,0.89,1.53,1.25,0.92,2.17,1.16,2.08,,2019,brasileirao,24,2019 Internacional
Cássio,br BRA,GK,31.0,32,32,2859.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019,brasileirao,24,2019 Corinthians
Manoel,br BRA,DF,28.0,31,31,2790.0,31.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.1,1.5,5.0,89.0,1.0,0.03,0.0,0.03,0.03,0.03,0.05,0.0,0.05,0.05,0.05,Matches,2019,brasileirao,24,2019 Corinthians
Gil,br BRA,DF,31.0,29,29,2610.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.1,1.2,2.0,56.0,12.0,0.03,0.0,0.03,0.03,0.03,0.04,0.0,0.04,0.04,0.04,Matches,2019,brasileirao,24,2019 Corinthians
Fagner,br BRA,DF,29.0,30,28,2560.0,28.4,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.9,0.9,4.0,4.9,69.0,170.0,150.0,0.04,0.11,0.14,0.04,0.14,0.03,0.14,0.17,0.03,0.17,Matches,2019,brasileirao,24,2019 Corinthians
Pedrinho,br BRA,MF,20.0,28,26,2173.0,24.1,5.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,4.4,4.4,6.4,10.8,94.0,168.0,206.0,0.21,0.17,0.37,0.21,0.37,0.18,0.27,0.45,0.18,0.45,Matches,2019,brasileirao,24,2019 Corinthians
Júnior Urso,br BRA,MF,29.0,27,26,2125.0,23.6,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.6,3.6,25.0,87.0,81.0,0.13,0.0,0.13,0.13,0.13,0.13,0.03,0.15,0.13,0.15,Matches,2019,brasileirao,24,2019 Corinthians
Danilo Avelar,br BRA,DF,29.0,25,25,2175.0,24.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.9,0.9,0.5,1.5,20.0,124.0,60.0,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06,Matches,2019,brasileirao,24,2019 Corinthians
Clayson,br BRA,MF,23.0,32,22,2010.0,22.3,3.0,7.0,10.0,2.0,1.0,1.0,6.0,0.0,3.1,2.3,4.3,6.6,120.0,82.0,206.0,0.13,0.31,0.45,0.09,0.4,0.14,0.19,0.33,0.11,0.3,Matches,2019,brasileirao,24,2019 Corinthians
Ralf,br BRA,MF,34.0,23,22,1920.0,21.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,6.0,87.0,6.0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches,2019,brasileirao,24,2019 Corinthians
