Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Éverson,br BRA,GK,31.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Allan,br BRA,MF,24.0,33.0,31.0,2733.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9,0.9,1.0,1.9,51.0,201.0,20.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Júnior Alonso,py PAR,DF,28.0,31.0,30.0,2598.0,28.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,2.4,2.9,17.0,147.0,14.0,0.0,0.07,0.07,0.0,0.07,0.02,0.08,0.1,0.02,0.1,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Jair,br BRA,MF,27.0,31.0,26.0,2074.0,23.0,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,2.4,2.4,2.0,4.3,24.0,146.0,68.0,0.04,0.17,0.22,0.04,0.22,0.1,0.09,0.19,0.1,0.19,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Ignacio Fernández,ar ARG,MF,32.0,34.0,25.0,2222.0,24.7,4.0,5.0,9.0,3.0,1.0,2.0,7.0,0.0,6.8,5.2,5.4,10.6,48.0,185.0,168.0,0.16,0.2,0.36,0.12,0.32,0.27,0.22,0.49,0.21,0.43,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Hulk,br BRA,FW,35.0,25.0,24.0,2088.0,23.2,12.0,2.0,14.0,10.0,2.0,2.0,6.0,0.0,9.1,7.5,3.4,10.9,74.0,67.0,225.0,0.52,0.09,0.6,0.43,0.52,0.39,0.15,0.54,0.32,0.47,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Federico Zaracho,ar ARG,"MF,FW",23.0,26.0,24.0,1884.0,20.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,3.9,3.9,1.9,5.7,22.0,90.0,122.0,0.1,0.1,0.19,0.1,0.19,0.18,0.09,0.27,0.18,0.27,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Keno,br BRA,"FW,MF",32.0,29.0,22.0,1855.0,20.6,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,5.8,5.8,4.8,10.5,95.0,102.0,221.0,0.19,0.05,0.24,0.19,0.24,0.28,0.23,0.51,0.28,0.51,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Mariano,br BRA,DF,35.0,25.0,19.0,1732.0,19.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,2.1,2.3,35.0,133.0,75.0,0.0,0.05,0.05,0.0,0.05,0.01,0.11,0.12,0.01,0.12,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Guilherme Arana,br BRA,DF,24.0,20.0,19.0,1721.0,19.1,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.6,1.6,3.8,5.4,60.0,141.0,110.0,0.0,0.16,0.16,0.0,0.16,0.08,0.2,0.28,0.08,0.28,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Guga,br BRA,DF,23.0,22.0,19.0,1674.0,18.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.7,2.3,34.0,96.0,83.0,0.0,0.11,0.11,0.0,0.11,0.03,0.09,0.12,0.03,0.12,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Nathan Silva,br BRA,DF,24.0,22.0,18.0,1732.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.3,1.3,0.7,1.9,6.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Eduardo Sasha,br BRA,"FW,MF",29.0,27.0,16.0,1291.0,14.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,4.2,4.2,1.7,5.9,9.0,55.0,94.0,0.21,0.07,0.28,0.21,0.28,0.3,0.12,0.41,0.3,0.41,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Ademir Santos,br BRA,"FW,MF",26.0,35.0,15.0,1492.0,16.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,3.4,3.4,2.3,5.7,64.0,45.0,150.0,0.12,0.0,0.12,0.12,0.12,0.21,0.14,0.34,0.21,0.34,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Eduardo Vargas,cl CHI,FW,32.0,24.0,13.0,1141.0,12.7,5.0,3.0,8.0,3.0,2.0,2.0,2.0,0.0,5.2,3.6,2.3,5.9,29.0,52.0,90.0,0.39,0.24,0.63,0.24,0.47,0.41,0.18,0.59,0.29,0.46,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Jemerson,br BRA,DF,29.0,12.0,12.0,995.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.0,0.5,8.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Rubens,br BRA,"DF,MF",20.0,29.0,11.0,1229.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,1.0,1.8,41.0,35.0,102.0,0.07,0.0,0.07,0.07,0.07,0.06,0.07,0.13,0.06,0.13,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Otávio,br BRA,MF,27.0,24.0,11.0,1160.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,4.0,58.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Dodô,br BRA,DF,29.0,13.0,11.0,905.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,13.0,33.0,50.0,0.1,0.0,0.1,0.1,0.1,0.06,0.05,0.11,0.06,0.11,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Réver,br BRA,DF,37.0,15.0,10.0,945.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,0.0,31.0,2.0,0.1,0.0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Cristian Pavón,ar ARG,"FW,MF",26.0,18.0,7.0,692.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.1,0.8,1.9,29.0,34.0,97.0,0.13,0.0,0.13,0.13,0.13,0.17,0.1,0.27,0.15,0.25,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Igor Rabello,br BRA,DF,26.0,7.0,7.0,599.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,3.0,22.0,2.0,0.15,0.15,0.3,0.15,0.3,0.06,0.01,0.07,0.06,0.07,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Calebe,br BRA,"MF,FW",21.0,13.0,2.0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.27,0.12,0.27,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Sávio,br BRA,"FW,MF",17.0,8.0,2.0,212.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,14.0,8.0,25.0,0.42,0.0,0.42,0.42,0.42,0.26,0.08,0.34,0.26,0.34,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Guilherme Carvalho,br BRA,"MF,DF",22.0,4.0,2.0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Pedrinho,br BRA,"MF,FW",23.0,7.0,1.0,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,9.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.1,0.05,0.1,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Fábio,br BRA,"FW,MF",24.0,5.0,1.0,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.34,0.18,0.34,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Diego Godín,uy URU,DF,35.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Rafael Pires,br BRA,GK,32.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Jefferson Savarino,ve VEN,FW,25.0,3.0,1.0,90.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.2,2.0,6.0,11.0,2.0,0.0,2.0,2.0,2.0,1.13,0.05,1.18,1.13,1.18,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Alan Kardec,br BRA,"FW,MF",33.0,12.0,0.0,257.0,2.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.1,3.1,0.0,3.1,0.0,2.0,22.0,0.7,0.0,0.7,0.7,0.7,1.08,0.0,1.08,1.08,1.08,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Yan Phillipe,br BRA,FW,17.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Carlos Daniel,br BRA,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Gabriel Delfim,br BRA,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Carlos Eduardo,br BRA,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Felipe Felicio,br BRA,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Hiago,br BRA,DF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Matheus Mendes,br BRA,GK,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Neto,br BRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Tchê Tchê,br BRA,"DF,MF",29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Atlético Mineiro
Squad Total,,,28.7,38.0,418.0,3420.0,38.0,43.0,27.0,70.0,38.0,5.0,6.0,90.0,0.0,54.1,49.4,38.4,87.8,694.0,1820.0,1810.0,1.13,0.71,1.84,1.0,1.71,1.42,1.01,2.43,1.3,2.31,,2022,brasileirao,24,2022 Atlético Mineiro
Opponent Total,,,27.3,38.0,418.0,3420.0,38.0,37.0,27.0,64.0,31.0,6.0,7.0,102.0,5.0,33.7,28.2,24.0,52.2,538.0,1134.0,1120.0,0.97,0.71,1.68,0.82,1.53,0.89,0.63,1.52,0.74,1.37,,2022,brasileirao,24,2022 Atlético Mineiro
Juninho Capixaba,br BRA,DF,24.0,34.0,32.0,2906.0,32.3,3.0,4.0,7.0,3.0,0.0,0.0,8.0,0.0,2.0,2.0,3.7,5.8,97.0,169.0,175.0,0.09,0.12,0.22,0.09,0.22,0.06,0.12,0.18,0.06,0.18,Matches,2022,brasileirao,24,2022 Fortaleza
Titi,br BRA,DF,33.0,34.0,32.0,2796.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,30.0,91.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2022,brasileirao,24,2022 Fortaleza
Marcelo,br BRA,DF,26.0,31.0,29.0,2612.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.8,1.8,4.0,60.0,7.0,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.06,0.03,0.06,Matches,2022,brasileirao,24,2022 Fortaleza
Moises,br BRA,"FW,MF",25.0,37.0,27.0,2250.0,25.0,7.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,6.2,6.2,2.4,8.6,89.0,66.0,183.0,0.28,0.12,0.4,0.28,0.4,0.25,0.1,0.35,0.25,0.35,Matches,2022,brasileirao,24,2022 Fortaleza
Emanuel Brítez,ar ARG,DF,29.0,20.0,20.0,1800.0,20.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,1.2,2.0,4.0,39.0,16.0,0.05,0.15,0.2,0.05,0.2,0.04,0.06,0.1,0.04,0.1,Matches,2022,brasileirao,24,2022 Fortaleza
Fernando Miguel,br BRA,GK,36.0,20.0,20.0,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Fortaleza
José Welison,br BRA,MF,26.0,27.0,19.0,1723.0,19.1,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0.9,0.9,1.8,15.0,90.0,35.0,0.1,0.0,0.1,0.1,0.1,0.05,0.04,0.09,0.05,0.09,Matches,2022,brasileirao,24,2022 Fortaleza
Romarinho,br BRA,"FW,MF",27.0,26.0,17.0,1310.0,14.6,3.0,4.0,7.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,1.4,3.4,48.0,36.0,124.0,0.21,0.27,0.48,0.21,0.48,0.14,0.09,0.23,0.14,0.23,Matches,2022,brasileirao,24,2022 Fortaleza
Robson,br BRA,"FW,MF",30.0,29.0,16.0,1448.0,16.1,4.0,4.0,8.0,4.0,0.0,1.0,6.0,0.0,5.7,4.9,2.7,7.6,24.0,38.0,113.0,0.25,0.25,0.5,0.25,0.5,0.35,0.17,0.52,0.3,0.47,Matches,2022,brasileirao,24,2022 Fortaleza
Thiago Galhardo,br BRA,"FW,MF",32.0,19.0,15.0,1346.0,15.0,7.0,1.0,8.0,7.0,0.0,1.0,5.0,0.0,5.5,4.8,1.4,6.1,22.0,41.0,71.0,0.47,0.07,0.53,0.47,0.53,0.37,0.09,0.46,0.32,0.41,Matches,2022,brasileirao,24,2022 Fortaleza
Lucas Sasha,br BRA,MF,31.0,19.0,15.0,1270.0,14.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,0.9,8.0,53.0,21.0,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches,2022,brasileirao,24,2022 Fortaleza
Guilherme Tinga,br BRA,DF,28.0,17.0,14.0,1175.0,13.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.0,1.6,15.0,51.0,26.0,0.0,0.15,0.15,0.0,0.15,0.05,0.07,0.13,0.05,0.13,Matches,2022,brasileirao,24,2022 Fortaleza
Lucas Crispim,br BRA,"DF,MF",27.0,23.0,14.0,1170.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,1.3,1.7,14.0,57.0,52.0,0.08,0.08,0.15,0.08,0.15,0.03,0.1,0.13,0.03,0.13,Matches,2022,brasileirao,24,2022 Fortaleza
Yago Pikachu,br BRA,"DF,MF",29.0,14.0,13.0,1206.0,13.4,4.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,2.7,2.3,1.5,3.8,17.0,53.0,95.0,0.3,0.0,0.3,0.22,0.22,0.2,0.11,0.31,0.17,0.29,Matches,2022,brasileirao,24,2022 Fortaleza
Marcelo Boeck,br BRA,GK,37.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Fortaleza
Lucas Lima,br BRA,"MF,FW",31.0,22.0,13.0,1168.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,3.1,3.7,31.0,80.0,97.0,0.0,0.15,0.15,0.0,0.15,0.05,0.24,0.28,0.05,0.28,Matches,2022,brasileirao,24,2022 Fortaleza
Silvio Romero,ar ARG,FW,33.0,30.0,13.0,1158.0,12.9,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,4.6,3.8,3.2,7.1,14.0,24.0,59.0,0.16,0.23,0.39,0.16,0.39,0.36,0.25,0.61,0.3,0.55,Matches,2022,brasileirao,24,2022 Fortaleza
Ronald,br BRA,"MF,FW",24.0,20.0,13.0,1049.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.7,1.0,26.0,47.0,25.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08,Matches,2022,brasileirao,24,2022 Fortaleza
Hércules,br BRA,"MF,FW",21.0,28.0,12.0,1367.0,15.2,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.2,2.2,1.0,3.2,18.0,70.0,40.0,0.26,0.07,0.33,0.26,0.33,0.15,0.07,0.21,0.15,0.21,Matches,2022,brasileirao,24,2022 Fortaleza
Brayan Ceballos,co COL,DF,20.0,16.0,12.0,1075.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.3,1.3,0.2,1.4,9.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,Matches,2022,brasileirao,24,2022 Fortaleza
Caio Alexandre,br BRA,MF,22.0,12.0,11.0,994.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.8,0.8,0.4,1.1,28.0,69.0,16.0,0.09,0.0,0.09,0.09,0.09,0.07,0.03,0.1,0.07,0.1,Matches,2022,brasileirao,24,2022 Fortaleza
Felipe,br BRA,MF,27.0,12.0,11.0,880.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.5,0.8,12.0,65.0,12.0,0.0,0.1,0.1,0.0,0.1,0.03,0.05,0.09,0.03,0.09,Matches,2022,brasileirao,24,2022 Fortaleza
Pedro Rocha Neves,br BRA,"FW,MF",27.0,13.0,8.0,695.0,7.7,3.0,4.0,7.0,2.0,1.0,1.0,1.0,0.0,2.2,1.4,2.1,3.4,19.0,21.0,44.0,0.39,0.52,0.91,0.26,0.78,0.29,0.27,0.56,0.18,0.44,Matches,2022,brasileirao,24,2022 Fortaleza
Jussa,br BRA,"MF,DF",25.0,12.0,7.0,629.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,1.0,8.0,38.0,15.0,0.0,0.14,0.14,0.0,0.14,0.03,0.11,0.14,0.03,0.14,Matches,2022,brasileirao,24,2022 Fortaleza
Anthony Landazuri,ec ECU,DF,24.0,7.0,6.0,521.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,10.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,2022,brasileirao,24,2022 Fortaleza
Max Walef,br BRA,GK,28.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Fortaleza
Matheus de Vargas,br BRA,MF,25.0,11.0,5.0,418.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.3,1.2,18.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.26,0.19,0.26,Matches,2022,brasileirao,24,2022 Fortaleza
Rómulo Otero,ve VEN,"MF,FW",29.0,7.0,2.0,231.0,2.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,3.0,18.0,15.0,0.39,0.39,0.78,0.39,0.78,0.15,0.24,0.4,0.15,0.4,Matches,2022,brasileirao,24,2022 Fortaleza
Habraão,br BRA,DF,20.0,5.0,2.0,219.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,3.0,8.0,0.0,0.41,0.0,0.41,0.41,0.41,0.38,0.0,0.38,0.38,0.38,Matches,2022,brasileirao,24,2022 Fortaleza
Vitor Ricardo,br BRA,DF,21.0,2.0,2.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2022,brasileirao,24,2022 Fortaleza
Valentín Depietri,ar ARG,"FW,MF",21.0,16.0,0.0,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,17.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.11,0.3,0.41,0.11,0.41,Matches,2022,brasileirao,24,2022 Fortaleza
Renato Kayser,br BRA,FW,25.0,6.0,0.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.5,0.39,0.5,Matches,2022,brasileirao,24,2022 Fortaleza
Fabrício Baiano,br BRA,"FW,MF",29.0,5.0,0.0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Fortaleza
Igor Torres,br BRA,"FW,MF",21.0,4.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022,brasileirao,24,2022 Fortaleza
David,br BRA,"FW,MF",22.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Fortaleza
Ángelo Henríquez,cl CHI,FW,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Fortaleza
Luan Polli,br BRA,GK,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Fortaleza
Sammuel,br BRA,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Fortaleza
Alix Vinicius,br BRA,DF,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022,brasileirao,24,2022 Fortaleza
Squad Total,,,28.5,38.0,418.0,3420.0,38.0,45.0,36.0,81.0,43.0,2.0,6.0,85.0,4.0,44.5,41.0,32.2,73.1,614.0,1385.0,1365.0,1.18,0.95,2.13,1.13,2.08,1.17,0.85,2.02,1.08,1.92,,2022,brasileirao,24,2022 Fortaleza
Opponent Total,,,26.8,38.0,418.0,3420.0,38.0,37.0,25.0,62.0,33.0,4.0,5.0,92.0,3.0,42.9,39.1,32.3,71.4,635.0,1450.0,1440.0,0.97,0.66,1.63,0.87,1.53,1.13,0.85,1.98,1.03,1.88,,2022,brasileirao,24,2022 Fortaleza
Jonathan Calleri,ar ARG,FW,28.0,36.0,30.0,2818.0,31.3,18.0,2.0,20.0,17.0,1.0,2.0,5.0,0.0,13.2,11.7,3.0,14.6,41.0,41.0,193.0,0.57,0.06,0.64,0.54,0.61,0.42,0.09,0.52,0.37,0.47,Matches,2022,brasileirao,24,2022 São Paulo
Rafinha,br BRA,DF,36.0,32.0,29.0,2562.0,28.5,0.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,1.5,1.6,43.0,216.0,52.0,0.0,0.11,0.11,0.0,0.11,0.0,0.05,0.06,0.0,0.06,Matches,2022,brasileirao,24,2022 São Paulo
Léo Pelé,br BRA,DF,25.0,29.0,28.0,2480.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7,0.7,0.2,1.0,78.0,197.0,11.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,2022,brasileirao,24,2022 São Paulo
Rodrigo Nestor,br BRA,MF,21.0,29.0,27.0,2124.0,23.6,3.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,3.7,3.7,4.1,7.8,47.0,88.0,154.0,0.13,0.13,0.25,0.13,0.25,0.16,0.17,0.33,0.16,0.33,Matches,2022,brasileirao,24,2022 São Paulo
Luciano,br BRA,FW,28.0,31.0,25.0,2037.0,22.6,11.0,2.0,13.0,9.0,2.0,3.0,9.0,0.0,9.5,7.1,2.9,10.1,36.0,68.0,123.0,0.49,0.09,0.57,0.4,0.49,0.42,0.13,0.55,0.31,0.44,Matches,2022,brasileirao,24,2022 São Paulo
Patrick,br BRA,"MF,FW",29.0,31.0,24.0,1964.0,21.8,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,2.8,2.8,3.5,6.3,42.0,72.0,162.0,0.23,0.18,0.41,0.23,0.41,0.13,0.16,0.29,0.13,0.29,Matches,2022,brasileirao,24,2022 São Paulo
Igor Gomes,br BRA,MF,22.0,33.0,22.0,2063.0,22.9,0.0,6.0,6.0,0.0,0.0,0.0,5.0,1.0,1.4,1.4,4.6,6.0,33.0,128.0,120.0,0.0,0.26,0.26,0.0,0.26,0.06,0.2,0.26,0.06,0.26,Matches,2022,brasileirao,24,2022 São Paulo
